Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg F),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg F),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg F),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,RPM,AVG_CHT,CHT_OAT_Ratio,OIL_OAT_Ratio,Fuel Flow Integral,Distance Traveled,Max CHT,Engine Run,Flight ID,Fuel Flow,MPG
1143.06,2.0,10.0,2026-03-11 00:27:33,36.90945,-121.43826,4458.0,143.2,12.5,-12.5,-2.52,E16,12.8,323.6,0.0,1.3,-1.6,5.9,146.4,4282.0,0.0,-0.04,1.0,,28.0,64.4,159.0,30.15,5613.0,50.0,23.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-50.0,70.0,3.0,1.0,0.0,-4.0,0.0,0.0,-42.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,188.6,2505.0,2505.0,25.0,12.2,,12.2,23.7,,,39.2,0.0,0.0,5.3,4.7,3.3,,,,,375.8,1333.4,375.8,1315.4,379.4,1284.8,377.6,1299.2,,,-29.0,0.0,,23.7,-12.0,0.0,,,0.653,0.84,82.2,188.78,,,80.0,R,,2505.0,377.15,5.856366459627329,2.9285714285714284,2.762388888888889,176358.7943333333,408.2,True,2026-03-11 00:08:48 - Flight 2,12.2,11.737704918032787
1144.06,2.0,10.0,2026-03-11 00:27:34,36.9101,-121.43808,4460.0,143.0,12.6,-12.5,-2.55,E16,12.8,323.5,0.0,1.4,-2.0,5.8,146.0,4282.0,-0.1,-0.03,1.0,,48.0,64.4,158.5,30.15,5613.0,50.0,23.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-51.0,70.0,3.0,1.0,0.0,-4.0,0.0,0.0,-43.0,0.0,,,,3.0,1.0,0.0,1200.0,83.0,188.6,2498.0,2498.0,25.0,12.2,,12.2,23.5,,,39.2,0.0,0.0,5.1,4.7,3.3,,,,,375.8,1335.2,375.8,1315.4,379.4,1284.8,377.6,1301.0,,,-29.0,0.0,,23.5,-12.0,0.0,,,0.653,0.84,82.5,188.42000000000002,,,80.0,R,,2498.0,377.15,5.856366459627329,2.9285714285714284,2.7657777777777777,176600.15633333332,408.2,True,2026-03-11 00:08:48 - Flight 2,12.2,11.721311475409836
1145.06,2.0,10.0,2026-03-11 00:27:35,36.91074,-121.4379,4463.0,142.7,12.7,-12.5,-2.57,E16,12.8,323.4,0.0,1.4,-2.3,5.9,146.0,4282.0,0.0,-0.04,1.0,,52.0,64.4,158.5,30.15,5613.0,50.0,23.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-51.0,71.0,3.0,1.0,0.0,-3.0,0.0,0.0,-43.0,0.0,,,,3.0,1.0,0.0,1200.0,83.0,188.6,2500.0,2500.0,25.0,12.2,,12.2,23.6,,,39.2,0.0,0.0,5.2,4.7,3.3,,,,,375.8,1337.0,375.8,1317.2,379.4,1286.6,377.6,1302.8,,,-29.0,0.0,,23.6,-12.0,0.0,,,0.653,0.84,82.8,188.6,,,80.0,R,,2500.0,377.15,5.856366459627329,2.9285714285714284,2.7691666666666666,176841.09666666665,408.2,True,2026-03-11 00:08:48 - Flight 2,12.2,11.69672131147541
1146.06,2.0,10.0,2026-03-11 00:27:36,36.91138,-121.43772,4465.0,142.5,12.6,-12.5,-2.59,E16,12.8,323.2,0.0,1.4,-2.1,6.0,146.2,4282.0,0.0,-0.04,1.0,,95.0,64.4,158.7,30.15,5613.0,50.0,23.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-52.0,72.0,3.0,1.0,0.0,-3.0,0.0,0.0,-43.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,188.6,2506.0,2506.0,25.0,12.2,,12.2,23.5,,,39.2,0.0,0.0,5.2,4.7,3.3,,,,,375.8,1337.0,375.8,1319.0,379.4,1288.4,377.6,1302.8,,,-29.0,0.0,,23.5,-12.0,0.0,,,0.653,0.84,82.4,188.42000000000002,,,80.0,R,,2506.0,377.15,5.856366459627329,2.9285714285714284,2.7725555555555554,177081.61533333332,408.2,True,2026-03-11 00:08:48 - Flight 2,12.2,11.68032786885246
1147.06,2.0,10.0,2026-03-11 00:27:37,36.91203,-121.43754,4467.0,142.3,12.7,-12.6,-2.62,E16,12.7,323.1,0.0,1.4,-1.9,5.8,146.1,4282.0,-0.1,-0.03,1.0,,88.0,64.4,158.6,30.15,5613.0,50.0,23.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-52.0,72.0,3.0,1.0,0.0,-3.0,0.0,0.0,-43.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,188.6,2504.0,2504.0,25.0,12.2,,12.2,23.6,,,39.2,0.0,0.0,5.4,4.7,3.3,,,,,375.8,1335.2,375.8,1319.0,379.4,1286.6,377.6,1301.0,,,-29.0,0.0,,23.6,-12.0,0.0,,,0.653,0.84,82.2,188.6,,,80.0,R,,2504.0,377.15,5.856366459627329,2.9285714285714284,2.7759444444444443,177321.79666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,12.2,11.66393442622951
1148.06,2.0,10.0,2026-03-11 00:27:38,36.91267,-121.43736,4469.0,142.2,12.8,-12.6,-2.64,E16,12.7,323.0,0.0,1.2,-1.9,5.8,146.4,4284.0,-0.0,-0.04,1.0,,107.0,64.4,158.9,30.15,5613.0,49.0,22.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-53.0,73.0,3.0,1.0,0.0,-4.0,0.0,0.0,-43.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,188.6,2503.0,2503.0,25.0,12.2,,12.2,23.6,,,39.2,0.0,0.0,5.3,4.7,3.3,,,,,375.8,1337.0,375.8,1320.8,379.4,1288.4,377.6,1301.0,,,-29.0,0.0,,23.6,-12.0,0.0,,,0.653,0.84,82.2,188.78,,,80.0,R,,2503.0,377.15,5.856366459627329,2.9285714285714284,2.779333333333333,177561.72499999998,408.2,True,2026-03-11 00:08:48 - Flight 2,12.2,11.655737704918032
1149.06,2.0,10.0,2026-03-11 00:27:39,36.91331,-121.43718,4470.0,142.0,12.8,-12.6,-2.67,E16,12.7,322.8,0.0,1.1,-2.3,5.7,146.0,4285.0,-0.0,-0.04,1.0,,75.0,64.4,158.5,30.15,5616.0,49.0,22.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-53.0,73.0,3.0,1.0,0.0,-3.0,0.0,0.0,-42.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,188.6,2503.0,2503.0,25.0,12.2,,12.2,23.3,,,39.2,0.0,0.0,5.1,4.7,3.3,,,,,375.8,1337.0,375.8,1320.8,379.4,1288.4,377.6,1302.8,,,-29.0,0.0,,23.3,-12.0,0.0,,,0.653,0.84,82.5,188.6,,,80.0,R,,2503.0,377.15,5.856366459627329,2.9285714285714284,2.782722222222222,177801.4003333333,408.2,True,2026-03-11 00:08:48 - Flight 2,12.2,11.639344262295083
1150.06,2.0,10.0,2026-03-11 00:27:40,36.91396,-121.437,4471.0,141.8,12.9,-12.6,-2.69,E16,12.7,322.7,0.0,1.1,-2.3,5.2,146.1,4286.0,-0.1,-0.03,1.0,,88.0,64.4,158.7,30.15,5616.0,48.0,22.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-54.0,74.0,3.0,1.0,0.0,-3.0,0.0,0.0,-42.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,188.6,2503.0,2503.0,25.0,12.2,,12.2,23.5,,,39.2,0.0,0.0,5.2,4.7,3.3,,,,,375.8,1335.2,375.8,1319.0,379.4,1286.6,377.6,1301.0,,,-29.0,0.0,,23.5,-12.0,0.0,,,0.653,0.841,82.2,188.42000000000002,,,80.0,R,,2503.0,377.15,5.856366459627329,2.9285714285714284,2.786111111111111,178040.7383333333,408.2,True,2026-03-11 00:08:48 - Flight 2,12.2,11.622950819672132
1151.06,2.0,10.0,2026-03-11 00:27:41,36.9146,-121.43681,4471.0,141.6,12.9,-12.6,-2.71,E16,12.6,322.5,0.0,1.1,-1.9,5.7,146.5,4288.0,0.2,-0.04,1.0,,87.0,64.4,159.1,30.15,5616.0,48.0,22.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-54.0,75.0,3.0,1.0,0.0,-5.0,0.0,0.0,-44.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,188.6,2504.0,2504.0,25.0,12.2,,12.2,23.4,,,39.2,0.0,0.0,5.3,4.7,3.3,,,,,375.8,1333.4,374.0,1317.2,379.4,1283.0,377.6,1297.4,,,-29.0,0.0,,23.4,-12.0,0.0,,,0.653,0.84,82.5,188.42000000000002,,,80.0,R,,2504.0,376.7,5.849378881987577,2.9285714285714284,2.7895,178279.73899999997,408.2,True,2026-03-11 00:08:48 - Flight 2,12.2,11.60655737704918
1152.06,2.0,10.0,2026-03-11 00:27:42,36.91523,-121.43664,4472.0,141.4,12.9,-12.6,-2.74,E16,12.6,322.4,0.0,1.0,-2.5,5.1,146.3,4289.0,-0.2,-0.03,1.0,,68.0,64.4,158.9,30.15,5612.0,47.0,22.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-55.0,75.0,3.0,1.0,0.0,-3.0,0.0,0.0,-43.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,188.6,2498.0,2498.0,25.0,12.2,,12.2,23.6,,,39.2,0.0,0.0,5.5,4.7,3.3,,,,,375.8,1335.2,375.8,1317.2,379.4,1283.0,377.6,1299.2,,,-29.0,0.0,,23.6,-12.0,0.0,,,0.653,0.84,82.4,188.42000000000002,,,80.0,R,,2498.0,377.15,5.856366459627329,2.9285714285714284,2.7928888888888888,178518.4023333333,408.2,True,2026-03-11 00:08:48 - Flight 2,12.2,11.590163934426231
1153.06,2.0,10.0,2026-03-11 00:27:43,36.91587,-121.43645,4472.0,141.1,12.9,-12.6,-2.76,E16,12.6,322.3,0.0,1.0,-2.5,5.1,146.6,4290.0,-0.0,-0.04,1.0,,80.0,64.4,159.2,30.15,5612.0,47.0,22.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-55.0,76.0,3.0,1.0,0.0,-3.0,0.0,0.0,-43.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,188.6,2511.0,2511.0,25.0,12.2,,12.2,23.6,,,39.2,0.0,0.0,5.5,4.7,3.3,,,,,375.8,1340.6,375.8,1320.8,379.4,1288.4,377.6,1302.8,,,-29.0,0.0,,23.6,-12.0,0.0,,,0.653,0.84,82.2,188.78,,,80.0,R,,2511.0,377.15,5.856366459627329,2.9285714285714284,2.7962777777777776,178756.64399999997,408.2,True,2026-03-11 00:08:48 - Flight 2,12.2,11.565573770491804
1154.06,2.0,10.0,2026-03-11 00:27:44,36.91651,-121.43627,4473.0,140.9,12.9,-12.6,-2.79,E16,12.6,322.1,0.0,0.9,-2.7,4.7,146.8,4291.0,-0.1,-0.04,1.0,,66.0,64.4,159.4,30.15,5612.0,46.0,22.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-56.0,77.0,3.0,1.0,0.0,-3.0,0.0,0.0,-43.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,188.6,2510.0,2510.0,25.0,12.2,,12.2,23.7,,,39.2,0.0,0.0,5.1,4.7,3.3,,,,,375.8,1338.8,375.8,1320.8,379.4,1284.8,377.6,1301.0,,,-29.0,0.0,,23.7,-12.0,0.0,,,0.653,0.84,82.4,188.6,,,80.0,R,,2510.0,377.15,5.856366459627329,2.9285714285714284,2.7996666666666665,178994.46399999998,408.2,True,2026-03-11 00:08:48 - Flight 2,12.2,11.549180327868854
1155.06,2.0,10.0,2026-03-11 00:27:45,36.91714,-121.43609,4475.0,140.7,13.0,-12.6,-2.81,E16,12.5,322.0,0.0,0.9,-2.7,4.3,147.2,4292.0,-0.1,-0.04,1.0,,82.0,64.4,159.8,30.15,5616.0,45.0,22.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-56.0,77.0,3.0,1.0,0.0,-3.0,0.0,0.0,-44.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,188.6,2506.0,2506.0,25.0,12.2,,12.2,23.5,,,39.2,0.0,0.0,5.1,4.7,3.3,,,,,375.8,1335.2,374.0,1319.0,379.4,1283.0,377.6,1297.4,,,-29.0,0.0,,23.5,-12.0,0.0,,,0.653,0.84,82.2,188.23999999999998,,,80.0,R,,2506.0,376.7,5.849378881987577,2.9285714285714284,2.8030555555555554,179231.94666666663,408.2,True,2026-03-11 00:08:48 - Flight 2,12.2,11.532786885245901
1156.06,2.0,10.0,2026-03-11 00:27:46,36.91778,-121.43591,4476.0,140.4,13.1,-12.6,-2.83,E16,12.5,321.9,0.0,0.5,-1.8,4.5,146.8,4294.0,0.1,-0.04,1.0,,59.0,64.4,159.4,30.15,5616.0,44.0,22.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-57.0,78.0,3.0,1.0,0.0,-5.0,0.0,0.0,-43.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,188.6,2501.0,2501.0,25.0,12.2,,12.2,23.3,,,39.2,0.0,0.0,5.2,4.7,3.3,,,,,375.8,1335.2,374.0,1319.0,379.4,1283.0,377.6,1299.2,,,-29.0,0.0,,23.3,-12.0,0.0,,,0.653,0.84,82.1,188.23999999999998,,,80.0,R,,2501.0,376.7,5.849378881987577,2.9285714285714284,2.8064444444444443,179469.00766666664,408.2,True,2026-03-11 00:08:48 - Flight 2,12.2,11.508196721311476
1157.06,2.0,10.0,2026-03-11 00:27:47,36.91842,-121.43572,4479.0,140.1,13.2,-12.6,-2.86,E16,12.5,321.7,0.0,0.6,-2.3,4.5,147.2,4295.0,0.0,-0.04,1.0,,78.0,64.4,159.8,30.15,5616.0,43.0,22.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-57.0,79.0,3.0,1.0,0.0,-4.0,0.0,0.0,-43.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,188.6,2509.0,2509.0,25.0,12.2,,12.2,23.4,,,39.2,0.0,0.0,5.4,4.7,3.3,,,,,375.8,1335.2,374.0,1319.0,379.4,1283.0,377.6,1297.4,,,-29.0,0.0,,23.4,-12.0,0.0,,,0.653,0.84,82.2,188.42000000000002,,,80.0,R,,2509.0,376.7,5.849378881987577,2.9285714285714284,2.809833333333333,179705.56266666664,408.2,True,2026-03-11 00:08:48 - Flight 2,12.2,11.48360655737705
1158.06,2.0,10.0,2026-03-11 00:27:48,36.91905,-121.43553,4481.0,140.0,13.3,-12.6,-2.88,E16,12.5,321.6,0.0,0.7,-2.6,4.7,146.8,4296.0,0.0,-0.04,1.0,,74.0,64.4,159.4,30.15,5620.0,43.0,22.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-58.0,79.0,3.0,1.0,0.0,-4.0,0.0,0.0,-44.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,188.6,2502.0,2502.0,25.0,12.2,,12.2,23.5,,,39.2,0.0,0.0,5.4,4.7,3.3,,,,,375.8,1333.4,374.0,1319.0,379.4,1281.2,377.6,1297.4,,,-29.0,0.0,,23.5,-12.0,0.0,,,0.653,0.841,82.0,188.78,,,80.0,R,,2502.0,376.7,5.849378881987577,2.9285714285714284,2.813222222222222,179941.7803333333,408.2,True,2026-03-11 00:08:48 - Flight 2,12.2,11.475409836065575
1159.06,2.0,10.0,2026-03-11 00:27:49,36.91968,-121.43535,4483.0,139.9,13.3,-12.6,-2.91,E16,12.4,321.4,0.0,0.7,-3.0,4.4,146.8,4298.0,-0.1,-0.04,1.0,,93.0,64.4,159.4,30.15,5620.0,42.0,22.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-58.0,80.0,3.0,1.0,0.0,-4.0,0.0,0.0,-44.0,0.0,,,,3.0,1.0,0.0,1200.0,83.0,188.6,2500.0,2500.0,25.0,12.2,,12.2,23.4,,,39.2,0.0,0.0,5.1,4.7,3.3,,,,,375.8,1331.6,374.0,1319.0,379.4,1283.0,377.6,1297.4,,,-29.0,0.0,,23.4,-12.0,0.0,,,0.653,0.84,82.6,188.6,,,80.0,R,,2500.0,376.7,5.849378881987577,2.9285714285714284,2.816611111111111,180177.8293333333,408.2,True,2026-03-11 00:08:48 - Flight 2,12.2,11.467213114754099
1160.06,2.0,10.0,2026-03-11 00:27:50,36.92031,-121.43516,4484.0,139.7,13.3,-12.6,-2.93,E16,12.4,321.3,0.0,0.4,-2.6,4.3,147.6,4299.0,-0.1,-0.04,1.0,,91.0,64.4,160.3,30.15,5620.0,41.0,22.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-59.0,80.0,3.0,1.0,0.0,-4.0,0.0,0.0,-44.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,188.6,2507.0,2507.0,25.0,12.2,,12.2,23.5,,,39.2,0.0,0.0,5.1,4.7,3.3,,,,,374.0,1333.4,374.0,1319.0,379.4,1283.0,377.6,1299.2,,,-29.0,0.0,,23.5,-12.0,0.0,,,0.653,0.839,82.1,188.42000000000002,,,80.0,R,,2507.0,376.25,5.842391304347825,2.9285714285714284,2.82,180413.6253333333,408.2,True,2026-03-11 00:08:48 - Flight 2,12.2,11.450819672131148
1161.06,2.0,10.0,2026-03-11 00:27:51,36.92094,-121.43497,4483.0,139.7,13.3,-12.6,-2.96,E16,12.4,321.1,0.0,0.1,-2.8,4.3,147.5,4300.0,-0.0,-0.04,1.0,,65.0,64.4,160.2,30.15,5625.0,40.0,22.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-59.0,81.0,3.0,1.0,0.0,-4.0,0.0,0.0,-43.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,188.6,2507.0,2507.0,25.0,12.2,,12.2,23.5,,,39.2,0.0,0.0,5.2,4.7,3.3,,,,,375.8,1335.2,374.0,1319.0,379.4,1283.0,377.6,1301.0,,,-29.0,0.0,,23.5,-12.0,0.0,,,0.653,0.839,82.1,188.42000000000002,,,80.0,R,,2507.0,376.7,5.849378881987577,2.9285714285714284,2.8233888888888887,180649.25266666664,408.2,True,2026-03-11 00:08:48 - Flight 2,12.2,11.450819672131148
1162.06,2.0,10.0,2026-03-11 00:27:52,36.92157,-121.43479,4482.0,139.6,13.3,-12.6,-2.98,E16,12.4,321.0,0.0,0.1,-2.8,3.8,147.7,4300.0,-0.2,-0.03,1.0,,6.0,64.4,160.4,30.15,5625.0,39.0,22.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-60.0,82.0,3.0,1.0,0.0,-3.0,0.0,0.0,-43.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,188.6,2501.0,2501.0,25.0,12.2,,12.2,23.6,,,39.2,0.0,0.0,5.4,4.7,3.3,,,,,375.8,1333.4,374.0,1317.2,379.4,1281.2,377.6,1297.4,,,-29.0,0.0,,23.6,-12.0,0.0,,,0.653,0.839,82.4,188.6,,,80.0,R,,2501.0,376.7,5.849378881987577,2.9285714285714284,2.8267777777777776,180884.79566666664,408.2,True,2026-03-11 00:08:48 - Flight 2,12.2,11.442622950819672
1163.06,2.0,10.0,2026-03-11 00:27:53,36.9222,-121.4346,4480.0,139.6,13.4,-12.6,-3.01,E16,12.3,320.9,0.0,0.3,-3.1,4.1,147.5,4300.0,-0.0,-0.04,1.0,,-2.0,64.4,160.2,30.15,5625.0,38.0,22.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-60.0,82.0,3.0,1.0,0.0,-4.0,0.0,0.0,-43.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,188.6,2508.0,2508.0,25.0,12.2,,12.2,23.5,,,39.2,0.0,0.0,5.4,4.7,3.3,,,,,375.8,1335.2,374.0,1319.0,379.4,1284.8,377.6,1301.0,,,-29.0,0.0,,23.5,-12.0,0.0,,,0.653,0.839,82.2,188.78,,,80.0,R,,2508.0,376.7,5.849378881987577,2.9285714285714284,2.8301666666666665,181120.25433333332,408.2,True,2026-03-11 00:08:48 - Flight 2,12.2,11.442622950819672
1164.06,2.0,10.0,2026-03-11 00:27:54,36.92283,-121.43442,4479.0,139.5,13.3,-12.6,-3.03,E16,12.3,320.7,0.0,0.2,-3.1,3.9,147.7,4300.0,-0.1,-0.04,1.0,,-13.0,64.4,160.5,30.15,5625.0,37.0,22.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-61.0,83.0,3.0,1.0,0.0,-4.0,0.0,0.0,-43.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,188.6,2509.0,2509.0,25.0,12.2,,12.2,23.3,,,39.2,0.0,0.0,5.1,4.7,3.3,,,,,375.8,1337.0,374.0,1320.8,379.4,1288.4,377.6,1302.8,,,-29.0,0.0,,23.3,-12.0,0.0,,,0.653,0.837,82.5,188.78,,,80.0,R,,2509.0,376.7,5.849378881987577,2.9285714285714284,2.8335555555555554,181355.62866666663,408.2,True,2026-03-11 00:08:48 - Flight 2,12.2,11.434426229508198
1165.06,2.0,10.0,2026-03-11 00:27:55,36.92345,-121.43423,4477.0,139.5,13.3,-12.6,-3.05,E16,12.3,320.6,0.0,0.1,-3.3,4.0,147.8,4300.0,-0.1,-0.03,1.0,,-11.0,64.4,160.5,30.15,5625.0,36.0,22.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-61.0,83.0,3.0,1.0,0.0,-3.0,0.0,0.0,-43.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,188.6,2503.0,2503.0,25.0,12.2,,12.2,23.5,,,39.2,0.0,0.0,5.1,4.7,3.3,,,,,375.8,1337.0,374.0,1319.0,379.4,1286.6,377.6,1299.2,,,-29.0,0.0,,23.5,-12.0,0.0,,,0.653,0.837,82.2,188.42000000000002,,,80.0,R,,2503.0,376.7,5.849378881987577,2.9285714285714284,2.8369444444444443,181590.91866666664,408.2,True,2026-03-11 00:08:48 - Flight 2,12.2,11.434426229508198
1166.06,2.0,10.0,2026-03-11 00:27:56,36.92408,-121.43405,4475.0,139.4,13.3,-12.6,-3.08,E16,12.3,320.4,0.0,0.0,-3.5,4.1,147.9,4300.0,-0.1,-0.04,1.0,,-49.0,64.4,160.6,30.15,5625.0,35.0,22.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-62.0,84.0,3.0,1.0,0.0,-3.0,0.0,0.0,-43.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,188.6,2504.0,2504.0,25.0,12.2,,12.2,23.3,,,39.2,0.0,0.0,5.2,4.7,3.3,,,,,374.0,1335.2,374.0,1319.0,379.4,1286.6,377.6,1301.0,,,-29.0,0.0,,23.3,-12.0,0.0,,,0.653,0.837,81.8,188.42000000000002,,,80.0,R,,2504.0,376.25,5.842391304347825,2.9285714285714284,2.840333333333333,181826.1243333333,408.2,True,2026-03-11 00:08:48 - Flight 2,12.2,11.426229508196723
1167.06,2.0,10.0,2026-03-11 00:27:57,36.92471,-121.43387,4474.0,139.4,13.1,-12.6,-3.1,E16,12.2,320.3,0.0,-0.1,-4.3,4.0,148.3,4300.0,-0.1,-0.04,1.0,,-53.0,64.4,161.0,30.15,5625.0,35.0,22.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-62.0,84.0,3.0,1.0,0.0,-2.0,0.0,0.0,-43.0,0.0,,,,3.0,0.0,0.0,1200.0,83.0,188.6,2506.0,2506.0,25.0,12.2,,12.2,23.5,,,39.1,0.0,0.0,5.4,4.7,3.3,,,,,374.0,1338.8,374.0,1319.0,379.4,1286.6,377.6,1301.0,,,-29.0,0.0,,23.5,-12.0,0.0,,,0.654,0.837,82.5,188.42000000000002,,,80.0,R,,2506.0,376.25,5.842391304347825,2.9285714285714284,2.843722222222222,182061.24566666665,408.2,True,2026-03-11 00:08:48 - Flight 2,12.2,11.426229508196723
1168.06,2.0,10.0,2026-03-11 00:27:58,36.92534,-121.43369,4472.0,139.4,13.0,-12.6,-3.12,E16,12.2,320.1,0.0,0.0,-3.3,4.1,148.3,4300.0,-0.1,-0.04,1.0,,-64.0,64.4,161.1,30.15,5625.0,34.0,22.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-62.0,85.0,3.0,1.0,0.0,-3.0,0.0,0.0,-43.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,188.6,2510.0,2510.0,25.0,12.2,,12.2,23.4,,,39.1,0.0,0.0,5.6,4.7,3.3,,,,,374.0,1338.8,374.0,1320.8,379.4,1290.2,377.6,1304.6,,,-29.0,0.0,,23.4,-11.0,0.0,,,0.653,0.837,82.3,188.6,,,80.0,R,,2510.0,376.25,5.842391304347825,2.9285714285714284,2.847111111111111,182296.36699999997,408.2,True,2026-03-11 00:08:48 - Flight 2,12.2,11.426229508196723
1169.06,2.0,10.0,2026-03-11 00:27:59,36.92597,-121.43351,4472.0,139.4,12.9,-12.6,-3.15,E16,12.2,320.0,0.0,0.2,-2.7,4.6,148.0,4300.0,0.1,-0.04,1.0,,-90.0,64.4,160.8,30.15,5625.0,34.0,22.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-63.0,85.0,3.0,1.0,0.0,-5.0,0.0,0.0,-43.0,0.0,,,,3.0,0.0,0.0,1200.0,82.0,188.6,2505.0,2505.0,25.0,12.2,,12.2,23.4,,,39.1,0.0,0.0,5.2,4.7,3.3,,,,,375.8,1337.0,374.0,1319.0,379.4,1286.6,377.6,1301.0,,,-29.0,0.0,,23.4,-12.0,0.0,,,0.653,0.837,82.3,188.6,,,80.0,R,,2505.0,376.7,5.849378881987577,2.9285714285714284,2.8505,182531.4883333333,408.2,True,2026-03-11 00:08:48 - Flight 2,12.2,11.426229508196723
