Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg F),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg F),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg F),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,RPM,AVG_CHT,CHT_OAT_Ratio,Fuel Flow Integral,Distance Traveled,Max CHT,Engine Run,Flight ID,Fuel Flow,MPG
1613.06,2,9,2026-03-18 23:21:57,36.89111,-121.40538,224.0,11.2,95.4,-12.5,-0.01,KCVH,0.3,299.7,0.0,11.4,-0.7,93.5,0.0,167.0,12.8,-0.16,0.9,99.0,10.0,95.0,0.0,30.0,2588.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-5.0,,,52.0,,,,,1.0,0.0,0.0,1200.0,51.0,204.8,1014.0,1014.0,12.8,1.9,,1.9,25.1,,,14.7,0.0,0.0,6.8,7.3,5.6,,,,,329.0,1184.0,334.4,1146.2,339.8,1149.8,338.0,1167.8,,,11.0,0.0,,25.1,35.0,4.994,,,1.659,1.625,51.1,204.98,,,,,,1014.0,335.29999999999995,3.529473684210526,3.6772916666666666,246923.10866666664,413.6,True,2026-03-18 22:55:22 - Flight 1,1.9,5.894736842105263
1614.06,2,9,2026-03-18 23:21:58,36.8911,-121.40532,224.0,11.3,111.2,-12.5,-0.01,KCVH,0.3,299.5,0.0,11.3,0.2,105.5,0.0,167.0,12.9,-0.17,1.0,99.0,32.0,95.0,0.0,30.0,2588.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-5.0,,,51.0,,,,,1.0,0.0,0.0,1200.0,51.0,204.8,1020.0,1020.0,12.8,1.9,,1.9,25.1,,,14.7,0.0,0.0,6.6,7.3,5.6,,,,,329.0,1184.0,334.4,1146.2,339.8,1148.0,339.8,1164.2,,,11.0,0.0,,25.1,35.0,4.994,,,1.836,1.473,51.2,204.8,,,,,,1020.0,335.75,3.5342105263157895,3.6778194444444443,246942.08366666664,413.6,True,2026-03-18 22:55:22 - Flight 1,1.9,5.947368421052632
1615.06,2,9,2026-03-18 23:21:59,36.89108,-121.40526,224.0,11.3,121.6,-12.5,-0.01,KCVH,0.3,299.5,0.0,11.7,0.4,110.0,0.0,167.0,8.1,-0.06,0.9,99.0,18.0,95.0,0.0,30.0,2598.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-5.0,,,51.0,,,,,1.0,0.0,0.0,1200.0,52.0,204.8,1055.0,1055.0,12.8,1.9,,1.9,25.1,,,14.7,0.0,0.0,6.7,7.3,5.6,,,,,329.0,1184.0,334.4,1146.2,339.8,1148.0,339.8,1157.0,,,11.0,0.0,,25.1,35.0,4.994,,,1.873,1.465,51.9,204.62,,,,,,1055.0,335.75,3.5342105263157895,3.678347222222222,246961.14299999998,413.6,True,2026-03-18 22:55:22 - Flight 1,1.9,5.947368421052632
1616.06,2,9,2026-03-18 23:22:00,36.89105,-121.4052,225.0,11.4,125.8,-12.5,-0.01,KCVH,0.3,299.5,0.0,11.4,-0.8,115.1,0.0,167.0,6.1,-0.07,1.0,99.0,34.0,95.0,0.0,30.0,2598.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-5.0,,,51.0,,,,,1.0,0.0,0.0,1200.0,52.0,204.8,1059.0,1059.0,12.7,1.9,,1.9,25.1,,,14.7,0.0,0.0,6.8,7.3,5.6,,,,,329.0,1185.8,336.2,1146.2,339.8,1146.2,339.8,1157.0,,,11.0,0.0,,25.1,35.0,4.994,,,1.825,1.499,52.4,204.62,,,,,,1059.0,336.2,3.5389473684210526,3.6788749999999997,246980.28666666662,413.6,True,2026-03-18 22:55:22 - Flight 1,1.9,6.000000000000001
1617.06,2,9,2026-03-18 23:22:01,36.89101,-121.40516,223.0,11.6,129.8,-12.5,-0.01,KCVH,0.3,299.7,0.0,11.8,-1.3,118.4,0.0,167.0,4.4,-0.05,0.9,99.0,15.0,95.0,0.0,30.0,2598.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-5.0,,,50.0,,,,,1.0,0.0,0.0,1200.0,52.0,204.8,1068.0,1068.0,12.6,1.9,,1.9,25.1,,,14.7,0.0,0.0,6.9,7.3,5.6,,,,,329.0,1187.6,336.2,1142.6,339.8,1148.0,339.8,1160.6,,,11.0,0.0,,25.1,35.0,4.994,,,1.791,1.544,52.5,204.62,,,,,,1068.0,336.2,3.5389473684210526,3.6794027777777774,246999.6833333333,413.6,True,2026-03-18 22:55:22 - Flight 1,1.9,6.105263157894737
1618.06,2,9,2026-03-18 23:22:02,36.89098,-121.40511,224.0,11.8,134.0,-12.5,-0.01,KCVH,0.3,299.8,0.0,11.9,-1.3,121.1,0.0,167.0,3.4,-0.05,1.0,99.0,1.0,95.0,0.0,30.0,2598.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-5.0,,,50.0,,,,,1.0,0.0,0.0,1200.0,53.0,204.8,1087.0,1087.0,12.6,1.9,,1.9,24.9,,,14.7,0.0,0.0,6.9,7.3,5.6,,,,,329.0,1189.4,336.2,1142.6,339.8,1148.0,339.8,1166.0,,,11.0,0.0,,24.9,35.0,4.994,,,1.783,1.547,52.9,205.16000000000003,,,,,,1087.0,336.2,3.5389473684210526,3.6799305555555555,247019.41733333332,413.6,True,2026-03-18 22:55:22 - Flight 1,1.9,6.210526315789474
1619.06,2,9,2026-03-18 23:22:03,36.89094,-121.40506,224.0,11.9,135.8,-12.5,-0.01,KCVH,0.3,300.0,0.0,11.8,-1.2,123.1,0.0,167.0,2.4,-0.04,1.0,99.0,-14.0,95.0,0.0,30.0,2598.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-5.0,,,50.0,,,,,1.0,0.0,0.0,1200.0,53.0,204.8,1082.0,1082.0,12.6,1.9,,1.9,25.0,,,14.7,0.0,0.0,6.6,7.3,5.6,,,,,329.0,1191.2,336.2,1144.4,341.6,1149.8,339.8,1169.6,,,11.0,0.0,,25.0,35.0,4.994,,,1.763,1.576,53.0,204.98,,,,,,1082.0,336.65000000000003,3.543684210526316,3.680458333333333,247039.4043333333,413.6,True,2026-03-18 22:55:22 - Flight 1,1.9,6.2631578947368425
1620.06,2,9,2026-03-18 23:22:04,36.8909,-121.40501,223.0,12.0,137.7,-12.5,-0.01,KCVH,0.3,300.2,0.0,11.9,-1.4,124.5,0.0,167.0,1.8,-0.04,1.0,99.0,-3.0,95.0,0.0,30.0,2598.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-5.0,,,50.0,,,,,1.0,0.0,0.0,1200.0,51.0,204.8,1004.0,1004.0,12.5,1.9,,1.9,25.1,,,14.7,0.0,0.0,6.6,7.3,5.6,,,,,329.0,1193.0,336.2,1144.4,341.6,1151.6,339.8,1167.8,,,11.0,0.0,,25.1,35.0,4.994,,,1.763,1.619,50.9,204.8,,,,,,1004.0,336.65000000000003,3.543684210526316,3.680986111111111,247059.55999999997,413.6,True,2026-03-18 22:55:22 - Flight 1,1.9,6.315789473684211
1621.06,2,9,2026-03-18 23:22:05,36.89085,-121.40497,224.0,11.9,139.3,-12.5,-0.01,KCVH,0.3,300.4,0.0,11.7,-1.6,124.3,0.0,167.0,0.5,-0.03,0.9,99.0,-5.0,95.0,0.0,30.0,2600.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-5.0,,,49.0,,,,,1.0,0.0,0.0,1200.0,50.0,204.8,985.0,985.0,12.7,1.8,,1.8,25.1,,,14.7,0.0,0.0,6.7,7.3,5.6,,,,,329.0,1191.2,336.2,1142.6,341.6,1148.0,339.8,1164.2,,,11.0,0.0,,25.1,35.0,4.994,,,1.763,1.653,50.3,204.8,,,,,,985.0,336.65000000000003,3.543684210526316,3.6814999999999998,247079.71566666663,413.6,True,2026-03-18 22:55:22 - Flight 1,1.8,6.611111111111111
1622.06,2,9,2026-03-18 23:22:06,36.89082,-121.40492,224.0,12.0,138.1,-12.5,-0.01,KCVH,0.3,300.6,0.0,11.2,-1.5,122.9,0.0,167.0,-0.6,-0.01,0.9,99.0,-6.0,95.0,0.0,30.0,2600.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-5.0,,,49.0,,,,,1.0,0.0,0.0,1200.0,50.0,204.8,972.0,972.0,12.8,1.8,,1.8,25.0,,,14.7,0.0,0.0,6.8,7.3,5.6,,,,,330.8,1191.2,338.0,1140.8,341.6,1149.8,339.8,1164.2,,,11.0,0.0,,25.0,35.0,4.994,,,1.696,1.692,50.2,204.98,,,,,,972.0,337.55,3.553157894736842,3.682,247099.8713333333,413.6,True,2026-03-18 22:55:22 - Flight 1,1.8,6.666666666666666
1623.06,2,9,2026-03-18 23:22:07,36.89077,-121.40488,223.0,12.1,136.8,-12.5,-0.01,KCVH,0.3,300.7,0.0,11.3,-0.6,120.7,0.0,167.0,-1.7,0.02,0.9,99.0,-38.0,95.0,0.0,30.0,2600.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-5.0,,,49.0,,,,,1.0,0.0,0.0,1200.0,50.0,204.8,968.0,968.0,13.0,1.8,,1.8,25.0,,,14.7,0.0,0.0,6.9,7.3,5.6,,,,,330.8,1189.4,338.0,1140.8,341.6,1146.2,339.8,1166.0,,,11.0,0.0,,25.0,35.0,4.994,,,1.66,1.74,50.1,205.33999999999997,,,,,,968.0,337.55,3.553157894736842,3.6824999999999997,247120.19566666664,413.6,True,2026-03-18 22:55:22 - Flight 1,1.8,6.722222222222221
1624.06,2,9,2026-03-18 23:22:08,36.89073,-121.40483,222.0,11.6,132.9,-12.5,-0.0,KCVH,0.3,300.9,0.0,11.6,-0.0,126.1,0.0,167.0,2.0,-0.03,1.0,99.0,4.0,95.0,0.0,30.0,2609.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-5.0,,,50.0,,,,,1.0,0.0,0.0,1200.0,50.0,204.8,967.0,967.0,12.9,1.7,,1.7,25.0,,,14.7,0.0,0.0,6.6,7.3,5.6,,,,,330.8,1189.4,338.0,1137.2,341.6,1140.8,339.8,1164.2,,,11.0,0.0,,25.0,35.0,4.994,,,1.581,1.866,50.3,205.33999999999997,,,,,,967.0,337.55,3.553157894736842,3.682986111111111,247140.18266666663,413.6,True,2026-03-18 22:55:22 - Flight 1,1.7,6.823529411764706
1625.06,2,9,2026-03-18 23:22:09,36.89069,-121.40479,223.0,11.3,142.6,-12.5,-0.0,KCVH,0.3,301.1,0.0,11.8,-0.6,135.8,0.0,167.0,6.8,-0.1,1.0,99.0,22.0,95.0,0.0,30.0,2609.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-5.0,,,50.0,,,,,1.0,0.0,0.0,1200.0,50.0,204.8,971.0,971.0,12.9,1.7,,1.7,25.0,,,14.7,0.0,0.0,6.5,7.3,5.6,,,,,330.8,1187.6,338.0,1135.4,341.6,1140.8,339.8,1166.0,,,11.0,0.0,,25.0,35.0,4.994,,,1.592,1.78,50.2,204.98,,,,,,971.0,337.55,3.553157894736842,3.6834583333333333,247159.49499999997,413.6,True,2026-03-18 22:55:22 - Flight 1,1.7,6.647058823529412
1626.06,2,9,2026-03-18 23:22:10,36.89065,-121.40475,224.0,11.2,151.2,-12.5,-0.0,KCVH,0.3,301.3,0.0,11.7,-0.5,143.9,0.0,167.0,7.8,-0.09,1.1,99.0,17.0,95.0,0.0,30.0,2609.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-5.0,,,50.0,,,,,1.0,0.0,0.0,1200.0,50.0,204.8,952.0,952.0,12.9,1.7,,1.7,25.1,,,14.7,0.0,0.0,6.7,7.3,5.6,,,,,330.8,1187.6,338.0,1133.6,341.6,1137.2,341.6,1167.8,,,11.0,0.0,,25.1,35.0,4.994,,,1.705,1.737,49.8,204.98,,,,,,952.0,338.0,3.557894736842105,3.6839305555555555,247178.46999999997,413.6,True,2026-03-18 22:55:22 - Flight 1,1.7,6.588235294117647
1627.06,2,9,2026-03-18 23:22:11,36.89061,-121.40472,224.0,11.0,159.1,-12.5,-0.0,KCVH,0.3,301.6,0.0,11.7,-0.0,148.3,0.0,167.0,6.0,-0.07,0.9,99.0,15.0,95.0,0.0,30.0,2609.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-5.0,,,49.0,,,,,1.0,0.0,0.0,1200.0,49.0,204.8,943.0,943.0,12.8,1.6,,1.6,25.1,,,14.7,0.0,0.0,6.8,7.3,5.6,,,,,330.8,1185.8,338.0,1130.0,341.6,1137.2,341.6,1166.0,,,11.0,0.0,,25.1,35.0,4.994,,,1.816,1.586,49.5,204.98,,,,,,943.0,338.0,3.557894736842105,3.6843888888888885,247197.19199999998,413.6,True,2026-03-18 22:55:22 - Flight 1,1.6,6.875
1628.06,2,9,2026-03-18 23:22:12,36.89056,-121.4047,224.0,11.1,162.6,-12.5,0.0,KCVH,0.3,302.0,0.0,11.4,-0.1,148.3,0.0,167.0,2.3,0.0,1.0,99.0,-9.0,95.0,0.0,30.0,2611.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-4.0,,,50.0,,,,,1.0,0.0,0.0,1200.0,50.0,204.8,939.0,939.0,12.7,1.6,,1.6,25.1,,,14.7,0.0,0.0,6.9,7.3,5.6,,,,,330.8,1184.0,338.0,1128.2,341.6,1137.2,341.6,1162.4,,,11.0,0.0,,25.1,35.0,4.994,,,1.801,1.523,49.7,205.52,,,,,,939.0,338.0,3.557894736842105,3.684833333333333,247215.82966666663,413.6,True,2026-03-18 22:55:22 - Flight 1,1.6,6.937499999999999
1629.06,2,9,2026-03-18 23:22:13,36.89051,-121.40468,225.0,11.0,161.3,-12.5,0.0,KCVH,0.3,302.4,0.0,11.6,0.4,150.0,0.0,167.0,1.7,-0.01,1.0,99.0,-8.0,95.0,0.0,30.0,2611.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-4.0,,,50.0,,,,,1.0,0.0,0.0,1200.0,50.0,204.8,937.0,937.0,12.9,1.6,,1.6,25.0,,,14.7,0.0,0.0,6.6,7.3,5.6,,,,,330.8,1182.2,338.0,1126.4,341.6,1133.6,341.6,1157.0,,,11.0,0.0,,25.0,35.0,4.994,,,1.697,1.639,49.5,205.52,,,,,,937.0,338.0,3.557894736842105,3.6852777777777774,247234.4673333333,413.6,True,2026-03-18 22:55:22 - Flight 1,1.6,6.875
1630.06,2,9,2026-03-18 23:22:14,36.89046,-121.40466,226.0,11.0,163.3,-12.5,0.0,KCVH,0.3,302.7,0.0,11.5,-0.2,152.7,0.0,167.0,2.2,-0.03,1.1,99.0,-17.0,95.0,0.0,30.0,2611.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-4.0,,,50.0,,,,,1.0,0.0,0.0,1200.0,50.0,204.8,939.0,939.0,12.9,1.6,,1.6,25.0,,,14.7,0.0,0.0,6.5,7.3,5.6,,,,,330.8,1178.6,338.0,1122.8,341.6,1130.0,341.6,1158.8,,,11.0,0.0,,25.0,35.0,4.994,,,1.664,1.682,49.6,205.16000000000003,,,,,,939.0,338.0,3.557894736842105,3.685722222222222,247253.02066666665,413.6,True,2026-03-18 22:55:22 - Flight 1,1.6,6.875
1631.06,2,9,2026-03-18 23:22:15,36.89041,-121.40465,226.0,10.9,166.2,-12.5,0.01,KCVH,0.3,303.1,0.0,11.6,-0.7,155.0,0.0,167.0,2.2,-0.03,0.8,99.0,-21.0,95.0,0.0,30.0,2619.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-4.0,,,50.0,,,,,1.0,0.0,0.0,1200.0,49.0,204.8,929.0,929.0,12.8,1.6,,1.6,25.0,,,14.7,0.0,0.0,6.6,7.3,5.6,,,,,330.8,1176.8,339.8,1121.0,343.4,1128.2,341.6,1158.8,,,11.0,0.0,,25.0,35.0,4.994,,,1.669,1.693,49.3,205.16000000000003,,,,,,929.0,338.9,3.5673684210526315,3.6861666666666664,247271.48966666663,413.6,True,2026-03-18 22:55:22 - Flight 1,1.6,6.8125
1632.06,2,9,2026-03-18 23:22:16,36.89036,-121.40463,225.0,10.7,169.2,-12.5,0.01,KCVH,0.3,303.4,0.0,11.4,-0.3,156.1,0.0,167.0,1.5,-0.02,1.2,99.0,-11.0,95.0,0.0,30.0,2619.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-4.0,,,51.0,,,,,1.0,0.0,0.0,1200.0,49.0,204.8,902.0,902.0,12.8,1.5,,1.5,25.0,,,14.7,0.0,0.0,6.8,7.3,5.6,,,,,330.8,1176.8,339.8,1121.0,343.4,1126.4,341.6,1157.0,,,11.0,0.0,,25.0,35.0,4.994,,,1.661,1.669,48.6,205.33999999999997,,,,,,902.0,338.9,3.5673684210526315,3.686597222222222,247289.70566666665,413.6,True,2026-03-18 22:55:22 - Flight 1,1.5,7.133333333333333
1633.06,2,9,2026-03-18 23:22:17,36.89032,-121.40462,225.0,10.5,169.7,-12.5,0.01,KCVH,0.3,303.8,0.0,11.4,-0.8,152.9,0.0,167.0,-1.4,0.04,1.1,99.0,-22.0,95.0,0.0,30.0,2619.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-4.0,,,51.0,,,,,1.0,0.0,0.0,1200.0,49.0,204.8,894.0,894.0,12.9,1.5,,1.5,25.0,,,14.7,0.0,0.0,6.9,7.3,5.6,,,,,332.6,1175.0,339.8,1119.2,343.4,1126.4,341.6,1157.0,,,11.0,0.0,,25.0,35.0,4.994,,,1.661,1.724,48.6,205.52,,,,,,894.0,339.35,3.572105263157895,3.6870138888888886,247307.5843333333,413.6,True,2026-03-18 22:55:22 - Flight 1,1.5,7.0
1634.06,2,9,2026-03-18 23:22:18,36.89027,-121.40461,225.0,10.4,165.4,-12.5,0.01,KCVH,0.3,304.2,0.0,11.6,-0.1,150.4,0.0,167.0,-2.3,0.04,1.0,99.0,13.0,95.0,0.0,30.0,2621.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-4.0,,,51.0,,,,,1.0,0.0,0.0,1200.0,49.0,206.6,910.0,910.0,13.0,1.5,,1.5,25.0,,,14.7,0.0,0.0,6.7,7.3,5.6,,,,,332.6,1175.0,339.8,1117.4,343.4,1124.6,341.6,1158.8,,,11.0,0.0,,25.0,35.0,4.994,,,1.573,1.765,48.8,205.88,,,,,,910.0,339.35,3.572105263157895,3.6874305555555553,247325.20999999996,413.6,True,2026-03-18 22:55:22 - Flight 1,1.5,6.933333333333334
1635.06,2,9,2026-03-18 23:22:19,36.89022,-121.40459,225.0,10.3,163.1,-12.5,0.01,KCVH,0.3,304.4,0.0,11.6,-0.4,147.7,0.0,167.0,-2.6,0.02,1.0,99.0,-4.0,95.0,0.0,30.0,2621.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-4.0,,,51.0,,,,,1.0,0.0,0.0,1200.0,49.0,204.8,901.0,901.0,13.0,1.5,,1.5,25.0,,,14.7,0.0,0.0,6.5,7.3,5.6,,,,,330.8,1175.0,339.8,1113.8,343.4,1124.6,341.6,1157.0,,,11.0,0.0,,25.0,35.0,4.994,,,1.525,1.758,48.8,205.33999999999997,,,,,,901.0,338.9,3.5673684210526315,3.687847222222222,247342.66699999996,413.6,True,2026-03-18 22:55:22 - Flight 1,1.5,6.866666666666667
1636.06,2,9,2026-03-18 23:22:20,36.89018,-121.40457,224.0,10.2,159.8,-12.5,0.02,KCVH,0.3,304.7,0.0,11.6,-0.4,145.4,0.0,167.0,-2.5,0.02,0.8,99.0,-38.0,95.0,0.0,30.0,2621.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-4.0,,,51.0,,,,,1.0,0.0,0.0,1200.0,49.0,204.8,925.0,925.0,13.0,1.5,,1.5,25.0,,,14.7,0.0,0.0,6.6,7.3,5.6,,,,,332.6,1173.2,339.8,1113.8,343.4,1122.8,341.6,1157.0,,,11.0,0.0,,25.0,35.0,4.994,,,1.523,1.782,49.1,205.33999999999997,,,,,,925.0,339.35,3.572105263157895,3.688263888888889,247359.95533333332,413.6,True,2026-03-18 22:55:22 - Flight 1,1.5,6.8
1637.06,2,9,2026-03-18 23:22:21,36.89013,-121.40455,224.0,10.0,158.0,-12.5,0.02,KCVH,0.3,305.0,0.0,11.6,-0.4,142.2,0.0,167.0,-2.7,0.02,1.0,99.0,-13.0,95.0,0.0,30.0,2621.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-4.0,,,51.0,,,,,1.0,0.0,0.0,1200.0,49.0,204.8,914.0,914.0,12.9,1.5,,1.5,25.1,,,14.7,0.0,0.0,6.8,7.3,5.6,,,,,332.6,1173.2,341.6,1112.0,343.4,1121.0,343.4,1155.2,,,11.0,0.0,,25.1,35.0,4.994,,,1.47,1.818,49.0,205.52,,,,,,914.0,340.25,3.581578947368421,3.6886805555555555,247376.99066666665,413.6,True,2026-03-18 22:55:22 - Flight 1,1.5,6.666666666666667
1638.06,2,9,2026-03-18 23:22:22,36.89009,-121.40453,225.0,9.6,155.5,-12.5,0.02,KCVH,0.3,305.2,0.0,11.5,-1.0,136.0,0.0,167.0,-4.6,0.03,1.2,99.0,7.0,95.0,0.0,30.0,2621.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-4.0,,,51.0,,,,,1.0,0.0,0.0,1200.0,49.0,206.6,914.0,914.0,13.0,1.5,,1.5,24.9,,,14.7,0.0,0.0,6.9,7.3,5.6,,,,,332.6,1171.4,341.6,1108.4,343.4,1121.0,343.4,1155.2,,,11.0,0.0,,24.9,35.0,4.993,,,1.472,1.814,49.0,205.7,,,,,,914.0,340.25,3.581578947368421,3.689097222222222,247393.51999999996,413.6,True,2026-03-18 22:55:22 - Flight 1,1.5,6.3999999999999995
1639.06,2,9,2026-03-18 23:22:23,36.89006,-121.4045,226.0,9.4,147.0,-12.5,0.02,KCVH,0.3,305.4,0.0,11.4,-0.9,129.9,0.0,167.0,-5.8,0.07,0.7,99.0,-18.0,95.0,0.0,30.0,2621.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-4.0,,,51.0,,,,,1.0,0.0,0.0,1200.0,50.0,206.6,958.0,958.0,13.0,1.6,,1.6,24.8,,,14.7,0.0,0.0,6.6,7.3,5.6,,,,,332.6,1169.6,341.6,1106.6,343.4,1119.2,343.4,1151.6,,,11.0,0.0,,24.8,35.0,4.994,,,1.398,1.888,49.7,206.06,,,,,,958.0,340.25,3.581578947368421,3.6895277777777777,247409.5433333333,413.6,True,2026-03-18 22:55:22 - Flight 1,1.6,5.875
1640.06,2,9,2026-03-18 23:22:24,36.89002,-121.40447,226.0,9.6,141.6,-12.5,0.02,KCVH,0.3,305.6,0.0,11.5,-0.6,129.7,0.0,167.0,-2.6,0.01,1.1,99.0,2.0,95.0,0.0,30.0,2621.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-4.0,,,51.0,,,,,1.0,0.0,0.0,1200.0,51.0,206.6,1001.0,1001.0,13.2,1.6,,1.6,24.9,,,14.7,0.0,0.0,6.5,7.3,5.6,,,,,332.6,1171.4,341.6,1108.4,345.2,1124.6,343.4,1153.4,,,11.0,0.0,,24.9,35.0,4.994,,,1.309,1.88,50.7,205.7,,,,,,1001.0,340.69999999999993,3.5863157894736837,3.689972222222222,247425.56666666662,413.6,True,2026-03-18 22:55:22 - Flight 1,1.6,5.999999999999999
1641.06,2,9,2026-03-18 23:22:25,36.88998,-121.40443,226.0,9.7,142.1,-12.5,0.02,KCVH,0.3,305.6,0.0,11.5,-0.5,129.1,0.0,167.0,-1.3,0.0,0.8,99.0,15.0,95.0,0.0,30.0,2623.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-4.0,,,51.0,,,,,1.0,0.0,0.0,1200.0,51.0,204.8,993.0,993.0,13.1,1.6,,1.6,25.0,,,14.7,0.0,0.0,6.6,7.3,5.6,,,,,332.6,1173.2,341.6,1110.2,345.2,1126.4,343.4,1157.0,,,11.0,0.0,,25.0,35.0,4.994,,,1.359,1.846,50.8,205.7,,,,,,993.0,340.69999999999993,3.5863157894736837,3.6904166666666662,247441.84299999996,413.6,True,2026-03-18 22:55:22 - Flight 1,1.6,6.062499999999999
1642.06,2,9,2026-03-18 23:22:26,36.88995,-121.4044,226.0,9.8,142.2,-12.5,0.02,KCVH,0.3,305.8,0.0,11.7,-1.0,128.4,0.0,167.0,-0.9,-0.0,0.9,99.0,39.0,95.0,0.0,30.0,2623.0,,,305.0,1500.0,,,289.0,0.0,0.0,5.0,0.0,,,,,-4.0,,,51.0,,,,,1.0,0.0,0.0,1200.0,51.0,206.6,993.0,993.0,12.9,1.6,,1.6,25.0,,,14.7,0.0,0.0,6.7,7.3,5.6,,,,,332.6,1175.0,341.6,1110.2,345.2,1126.4,343.4,1157.0,,,11.0,0.0,,25.0,35.0,4.994,,,1.359,1.803,50.6,205.7,,,,,,993.0,340.69999999999993,3.5863157894736837,3.690861111111111,247458.28799999997,413.6,True,2026-03-18 22:55:22 - Flight 1,1.6,6.125
