Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),RPM,AVG_CHT,CHT_Delta_T,OIL_Delta_T,Fuel Flow Integral,Distance Traveled,Max CHT,Engine Run,Flight ID,Fuel Flow,MPG
1596.06,2,10,2026-04-09 22:42:03,36.89852,-121.48712,3555.0,149.8,264.8,-12.5,,,,,0.0,0.8,21.4,254.2,137.5,3500.0,2.6,0.03,1.0,0.0,-215.0,19.0,147.5,29.93,4798.0,,,0.0,3500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-12.0,0.0,0.0,-19.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,85.0,2400.0,2400.0,24.0,10.2,,10.2,24.2,,,20.2,0.0,0.0,5.5,9.6,7.7,,,,,192.0,756.0,193.0,757.0,195.0,743.0,196.0,752.0,,,-33.0,0.0,,24.2,1.0,0.0,,,1.451,1.807,81.3,84.9,,,71.0,R,,66.2,185.0,,,,,377.6,1392.8,379.4,1394.6,383.0,1369.4,384.8,1385.6,,,184.82,2400.0,381.19999999999993,314.99999999999994,118.8,3.226472222222222,210318.7313333333,397.4,True,2026-04-09 22:15:49,10.2,14.686274509803924
1597.06,2,10,2026-04-09 22:42:04,36.89848,-121.48798,3549.0,150.2,267.9,-12.5,,,,,0.0,1.1,22.7,257.1,138.1,3495.0,2.9,-0.0,1.1,0.0,-241.0,19.0,148.1,29.93,4782.0,,,0.0,3500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-14.0,0.0,0.0,-19.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,85.0,2400.0,2400.0,24.0,10.2,,10.2,24.1,,,20.2,0.0,0.0,5.6,9.6,7.7,,,,,192.0,756.0,193.0,757.0,195.0,743.0,196.0,752.0,,,-33.0,0.0,,24.1,1.0,0.0,,,1.528,1.788,81.3,84.9,,,71.0,R,,66.2,185.0,,,,,377.6,1392.8,379.4,1394.6,383.0,1369.4,384.8,1385.6,,,184.82,2400.0,381.19999999999993,314.99999999999994,118.8,3.2293055555555554,210571.7313333333,397.4,True,2026-04-09 22:15:49,10.2,14.72549019607843
1598.06,2,10,2026-04-09 22:42:05,36.89847,-121.48885,3544.0,150.3,270.7,-12.5,,,,,0.0,0.8,23.7,261.4,137.2,3489.0,3.6,-0.01,1.3,0.0,-276.0,19.0,147.2,29.93,4782.0,,,0.0,3500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-15.0,0.0,0.0,-17.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,85.0,2395.0,2395.0,24.0,10.2,,10.2,24.2,,,20.2,0.0,0.0,5.6,9.6,7.7,,,,,193.0,757.0,193.0,758.0,195.0,743.0,196.0,753.0,,,-33.0,0.0,,24.2,1.0,0.0,,,1.525,1.765,81.2,85.1,,,71.0,R,,66.2,185.0,,,,,379.4,1394.6,379.4,1396.4,383.0,1369.4,384.8,1387.4,,,185.18,2395.0,381.65,315.45,118.8,3.2321388888888887,210825.15299999996,397.4,True,2026-04-09 22:15:49,10.2,14.735294117647062
1599.06,2,10,2026-04-09 22:42:06,36.8985,-121.48972,3540.0,150.5,274.5,-12.5,,,,,0.0,1.7,22.6,263.2,137.6,3485.0,2.7,0.03,1.1,0.0,-278.0,19.0,147.5,29.93,4771.0,,,0.0,3500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-12.0,0.0,0.0,-20.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,85.0,2401.0,2401.0,24.0,10.2,,10.2,24.0,,,20.2,0.0,0.0,5.3,9.6,7.7,,,,,193.0,757.0,193.0,758.0,195.0,743.0,196.0,752.0,,,-33.0,0.0,,24.0,1.0,0.0,,,1.492,1.776,81.9,85.1,,,71.0,R,,66.2,185.0,,,,,379.4,1394.6,379.4,1396.4,383.0,1369.4,384.8,1385.6,,,185.18,2401.0,381.65,315.45,118.8,3.234972222222222,211078.82766666665,397.4,True,2026-04-09 22:15:49,10.2,14.754901960784315
1600.06,2,10,2026-04-09 22:42:07,36.89857,-121.49058,3538.0,150.5,277.5,-12.5,,,,,0.0,1.2,23.2,267.5,137.4,3482.0,3.6,-0.01,1.3,0.0,-221.0,19.0,147.4,29.93,4767.0,,,0.0,3500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-13.0,0.0,0.0,-18.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,85.0,2397.0,2397.0,24.0,10.2,,10.2,24.1,,,20.2,0.0,0.0,5.3,9.6,7.7,,,,,193.0,757.0,193.0,758.0,195.0,743.0,195.0,752.0,,,-33.0,0.0,,24.1,1.0,0.0,,,1.523,1.742,81.9,84.9,,,71.0,R,,66.2,185.0,,,,,379.4,1394.6,379.4,1396.4,383.0,1369.4,383.0,1385.6,,,184.82,2397.0,381.20000000000005,315.00000000000006,118.8,3.237805555555555,211332.67099999997,397.4,True,2026-04-09 22:15:49,10.2,14.754901960784315
1601.06,2,10,2026-04-09 22:42:08,36.89869,-121.49143,3537.0,150.7,281.4,-12.5,,,,,0.0,1.3,23.2,269.7,138.1,3481.0,2.9,-0.01,1.0,0.0,-151.0,19.0,148.1,29.93,4767.0,,,0.0,3500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-13.0,0.0,0.0,-19.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,85.0,2403.0,2403.0,24.1,10.2,,10.2,24.2,,,20.2,0.0,0.0,5.4,9.6,7.7,,,,,193.0,757.0,193.0,758.0,195.0,743.0,196.0,753.0,,,-33.0,0.0,,24.2,1.0,0.0,,,1.527,1.732,81.5,84.9,,,72.0,R,,66.2,185.0,,,,,379.4,1394.6,379.4,1396.4,383.0,1369.4,384.8,1387.4,,,184.82,2403.0,381.65,315.45,118.8,3.240638888888889,211586.68299999996,397.4,True,2026-04-09 22:15:49,10.2,14.77450980392157
1602.06,2,10,2026-04-09 22:42:09,36.89884,-121.49229,3538.0,150.7,284.3,-12.5,,,,,0.0,1.5,23.9,273.0,138.8,3480.0,3.1,0.01,1.1,0.0,-78.0,19.0,148.8,29.93,4763.0,,,0.0,3500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-14.0,0.0,0.0,-20.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,85.0,2405.0,2405.0,24.1,10.2,,10.2,24.1,,,20.2,0.0,0.0,5.6,9.6,7.7,,,,,193.0,757.0,193.0,758.0,195.0,743.0,196.0,754.0,,,-33.0,0.0,,24.1,1.0,0.0,,,1.523,1.735,81.4,84.9,,,72.0,R,,66.2,185.0,,,,,379.4,1394.6,379.4,1396.4,383.0,1369.4,384.8,1389.2,,,184.82,2405.0,381.65,315.45,118.8,3.243472222222222,211840.86366666664,397.4,True,2026-04-09 22:15:49,10.2,14.77450980392157
1603.06,2,10,2026-04-09 22:42:10,36.89903,-121.49312,3539.0,150.7,287.7,-12.5,,,,,0.0,1.3,22.6,276.1,139.2,3480.0,3.2,-0.01,1.2,0.0,-14.0,19.0,149.3,29.93,4763.0,,,0.0,3500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-11.0,0.0,0.0,-19.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,85.0,2404.0,2404.0,24.1,10.2,,10.2,24.1,,,20.1,0.0,0.0,5.7,9.6,7.7,,,,,193.0,757.0,193.0,758.0,195.0,743.0,196.0,754.0,,,-33.0,0.0,,24.1,1.0,0.0,,,1.523,1.764,81.8,85.0,,,72.0,R,,66.2,185.0,,,,,379.4,1394.6,379.4,1396.4,383.0,1369.4,384.8,1389.2,,,185.0,2404.0,381.65,315.45,118.8,3.2463055555555553,212095.0443333333,397.4,True,2026-04-09 22:15:49,10.2,14.77450980392157
1604.06,2,10,2026-04-09 22:42:11,36.89926,-121.49394,3541.0,150.7,290.8,-12.6,,,,,0.0,1.4,23.7,279.7,139.0,3480.0,3.5,0.0,1.0,0.0,-13.0,19.0,149.1,29.93,4763.0,,,0.0,3500.0,,,,0.0,0.0,,,,3.0,0.0,-1.0,-13.0,0.0,0.0,-19.0,0.0,,,,3.0,0.0,0.0,1200.0,81.0,85.0,2401.0,2401.0,24.1,10.2,,10.2,24.1,,,20.1,0.0,0.0,5.4,9.6,7.7,,,,,193.0,756.0,193.0,758.0,196.0,744.0,196.0,753.0,,,-33.0,0.0,,24.1,1.0,0.0,,,1.523,1.771,81.4,85.0,,,72.0,R,,66.2,185.0,,,,,379.4,1392.8,379.4,1396.4,384.8,1371.2,384.8,1387.4,,,185.0,2401.0,382.1,315.90000000000003,118.8,3.2491388888888886,212349.22499999998,397.4,True,2026-04-09 22:15:49,10.2,14.77450980392157
1605.06,2,10,2026-04-09 22:42:12,36.89953,-121.49474,3541.0,150.9,294.2,-12.6,,,,,0.0,1.9,23.5,282.8,136.8,3480.0,3.4,-0.01,1.2,0.0,31.0,19.0,146.7,29.93,4764.0,,,0.0,3500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-14.0,0.0,0.0,-19.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,85.0,2396.0,2396.0,24.1,10.2,,10.2,24.1,,,20.1,0.0,0.0,5.2,9.6,7.7,,,,,193.0,755.0,193.0,757.0,195.0,743.0,196.0,752.0,,,-33.0,0.0,,24.1,1.0,0.0,,,1.523,1.755,81.7,84.9,,,71.0,R,,66.2,185.0,,,,,379.4,1391.0,379.4,1394.6,383.0,1369.4,384.8,1385.6,,,184.82,2396.0,381.65,315.45,118.8,3.251972222222222,212603.5743333333,397.4,True,2026-04-09 22:15:49,10.2,14.794117647058824
1606.06,2,10,2026-04-09 22:42:13,36.89984,-121.49553,3543.0,150.8,297.3,-12.6,,,,,0.0,1.4,26.2,287.1,136.2,3480.0,3.9,-0.03,1.1,0.0,83.0,19.0,146.0,29.93,4763.0,,,0.0,3500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-19.0,0.0,0.0,-18.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,85.0,2391.0,2391.0,24.1,10.2,,10.2,24.2,,,20.1,0.0,0.0,5.4,9.6,7.7,,,,,193.0,755.0,193.0,757.0,196.0,743.0,196.0,753.0,,,-33.0,0.0,,24.2,1.0,0.0,,,1.523,1.771,81.3,84.9,,,71.0,R,,66.2,185.0,,,,,379.4,1391.0,379.4,1394.6,384.8,1369.4,384.8,1387.4,,,184.82,2391.0,382.1,315.90000000000003,118.8,3.2548055555555555,212858.00799999997,397.4,True,2026-04-09 22:15:49,10.2,14.784313725490199
1607.06,2,10,2026-04-09 22:42:14,36.90018,-121.49628,3544.0,150.8,300.9,-12.6,,,,,0.0,2.0,23.7,290.9,136.0,3480.0,4.0,-0.03,1.2,0.0,90.0,19.0,145.8,29.93,4763.0,,,0.0,3500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-16.0,0.0,0.0,-19.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,85.0,2395.0,2395.0,24.1,10.2,,10.2,24.2,,,20.1,0.0,0.0,5.6,9.6,7.7,,,,,193.0,755.0,193.0,757.0,195.0,743.0,196.0,753.0,,,-33.0,0.0,,24.2,1.0,0.0,,,1.523,1.776,81.7,84.9,,,71.0,R,,66.2,185.0,,,,,379.4,1391.0,379.4,1394.6,383.0,1369.4,384.8,1387.4,,,184.82,2395.0,381.65,315.45,118.8,3.2576388888888888,213112.35733333332,397.4,True,2026-04-09 22:15:49,10.2,14.784313725490199
1608.06,2,10,2026-04-09 22:42:15,36.90055,-121.49702,3546.0,150.5,304.4,-12.6,,,,,0.0,2.0,22.7,294.3,137.7,3481.0,3.7,-0.02,1.1,0.0,105.0,19.0,147.6,29.93,4763.0,,,0.0,3500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-15.0,0.0,0.0,-20.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,85.0,2403.0,2403.0,24.0,10.2,,10.2,24.2,,,20.1,0.0,0.0,5.7,9.6,7.7,,,,,193.0,755.0,193.0,757.0,195.0,743.0,196.0,753.0,,,-33.0,0.0,,24.2,1.0,0.0,,,1.528,1.746,81.4,85.0,,,71.0,R,,66.2,185.0,,,,,379.4,1391.0,379.4,1394.6,383.0,1369.4,384.8,1387.4,,,185.0,2403.0,381.65,315.45,118.8,3.260472222222222,213366.45366666664,397.4,True,2026-04-09 22:15:49,10.2,14.754901960784315
1609.06,2,10,2026-04-09 22:42:16,36.90096,-121.49772,3547.0,150.2,307.7,-12.6,,,,,0.0,1.6,22.3,297.1,136.7,3484.0,3.3,-0.04,1.3,0.0,161.0,19.0,146.6,29.93,4764.0,,,0.0,3500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-14.0,0.0,0.0,-19.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,85.0,2395.0,2395.0,24.0,10.2,,10.2,24.2,,,20.1,0.0,0.0,5.3,9.6,7.7,,,,,193.0,756.0,193.0,757.0,195.0,743.0,196.0,753.0,,,-33.0,0.0,,24.2,1.0,0.0,,,1.576,1.669,81.3,85.1,,,71.0,R,,66.2,185.0,,,,,379.4,1392.8,379.4,1394.6,383.0,1369.4,384.8,1387.4,,,185.18,2395.0,381.65,315.45,118.8,3.2633055555555552,213620.04399999997,397.4,True,2026-04-09 22:15:49,10.2,14.72549019607843
1610.06,2,10,2026-04-09 22:42:17,36.90141,-121.49839,3550.0,150.1,310.9,-12.6,,,,,0.0,1.4,23.5,300.3,136.9,3488.0,3.2,-0.03,1.3,0.0,175.0,19.0,146.7,29.93,4764.0,,,0.0,3500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-15.0,0.0,0.0,-19.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,85.0,2400.0,2400.0,24.0,10.2,,10.2,24.2,,,20.1,0.0,0.0,5.3,9.6,7.7,,,,,193.0,756.0,193.0,757.0,195.0,744.0,196.0,753.0,,,-33.0,0.0,,24.2,1.0,0.0,,,1.597,1.678,81.2,85.0,,,71.0,R,,66.2,185.0,,,,,379.4,1392.8,379.4,1394.6,383.0,1371.2,384.8,1387.4,,,185.0,2400.0,381.65,315.45,118.8,3.2661388888888885,213873.29699999996,397.4,True,2026-04-09 22:15:49,10.2,14.715686274509805
1611.06,2,10,2026-04-09 22:42:18,36.90188,-121.49902,3555.0,150.0,314.6,-12.6,,,,,0.0,1.6,23.1,302.5,136.7,3491.0,2.7,-0.0,1.0,0.0,186.0,19.0,146.6,29.93,4767.0,,,0.0,3500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-13.0,0.0,0.0,-20.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,85.0,2400.0,2400.0,24.0,10.2,,10.2,24.2,,,20.1,0.0,0.0,5.4,9.6,7.7,,,,,193.0,756.0,193.0,757.0,195.0,744.0,196.0,752.0,,,-33.0,0.0,,24.2,1.0,0.0,,,1.626,1.667,81.1,85.0,,,71.0,R,,66.2,185.0,,,,,379.4,1392.8,379.4,1394.6,383.0,1371.2,384.8,1385.6,,,185.0,2400.0,381.65,315.45,118.8,3.268972222222222,214126.3813333333,397.4,True,2026-04-09 22:15:49,10.2,14.705882352941178
1612.06,2,10,2026-04-09 22:42:19,36.90238,-121.49963,3559.0,150.2,317.8,-12.6,,,,,0.0,1.0,24.0,306.8,135.3,3496.0,3.7,-0.02,0.9,0.0,226.0,19.0,145.1,29.93,4768.0,,,0.0,3500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-16.0,0.0,0.0,-18.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,85.0,2390.0,2390.0,24.0,10.2,,10.2,24.2,,,20.1,0.0,0.0,5.5,9.6,7.7,,,,,193.0,755.0,193.0,757.0,195.0,743.0,196.0,752.0,,,-33.0,0.0,,24.2,1.0,0.0,,,1.613,1.671,81.5,85.0,,,71.0,R,,66.2,185.0,,,,,379.4,1391.0,379.4,1394.6,383.0,1369.4,384.8,1385.6,,,185.0,2390.0,381.65,315.45,118.8,3.2718055555555554,214379.54999999996,397.4,True,2026-04-09 22:15:49,10.2,14.72549019607843
1613.06,1,10,2026-04-09 22:42:20,36.9029,-121.50018,3563.0,150.3,321.3,-12.6,,,,,0.0,1.1,23.0,310.0,135.5,3497.0,3.7,-0.03,0.8,0.0,189.0,19.0,145.3,29.93,4768.0,,,0.0,3500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-15.0,0.0,0.0,-19.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,85.0,2395.0,2395.0,24.0,10.2,,10.2,24.1,,,20.1,0.0,0.0,5.6,9.6,7.7,,,,,193.0,755.0,193.0,756.0,195.0,743.0,196.0,752.0,,,-33.0,0.0,,24.1,1.0,0.0,,,1.578,1.681,81.4,85.1,,,71.0,R,,66.2,185.0,,,,,379.4,1391.0,379.4,1392.8,383.0,1369.4,384.8,1385.6,,,185.18,2395.0,381.65,315.45,118.8,3.2746388888888887,214632.97166666665,397.4,True,2026-04-09 22:15:49,10.2,14.735294117647062
1614.06,2,10,2026-04-09 22:42:21,36.90346,-121.50071,3564.0,150.2,324.2,-12.6,,,,,0.0,1.4,22.8,312.8,136.1,3501.0,3.3,-0.04,1.0,0.0,200.0,19.0,146.0,29.93,4769.0,,,0.0,3500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-14.0,0.0,0.0,-20.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,85.0,2398.0,2398.0,24.0,10.2,,10.2,24.2,,,20.1,0.0,0.0,5.4,9.6,7.7,,,,,193.0,755.0,193.0,756.0,195.0,743.0,196.0,751.0,,,-33.0,0.0,,24.2,1.0,0.0,,,1.604,1.622,81.3,85.2,,,71.0,R,,66.2,185.0,,,,,379.4,1391.0,379.4,1392.8,383.0,1369.4,384.8,1383.8,,,185.36,2398.0,381.65,315.45,118.8,3.277472222222222,214886.3933333333,397.4,True,2026-04-09 22:15:49,10.2,14.72549019607843
1615.06,2,10,2026-04-09 22:42:22,36.90403,-121.5012,3565.0,150.0,327.2,-12.6,,,,,0.0,1.1,23.9,316.1,137.4,3503.0,3.3,-0.04,1.0,0.0,165.0,19.0,147.4,29.93,4772.0,,,0.0,3500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-15.0,0.0,0.0,-19.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,85.0,2406.0,2406.0,24.0,10.2,,10.2,24.2,,,20.1,0.0,0.0,5.3,9.6,7.7,,,,,193.0,756.0,193.0,757.0,195.0,743.0,196.0,752.0,,,-33.0,0.0,,24.2,1.0,0.0,,,1.643,1.631,81.5,84.9,,,71.0,R,,66.2,185.0,,,,,379.4,1392.8,379.4,1394.6,383.0,1369.4,384.8,1385.6,,,184.82,2406.0,381.65,315.45,118.8,3.280305555555555,215139.56199999998,397.4,True,2026-04-09 22:15:49,10.2,14.705882352941178
1616.06,2,10,2026-04-09 22:42:23,36.90462,-121.50165,3567.0,150.1,330.8,-12.6,,,,,0.0,0.9,23.1,318.3,137.4,3505.0,2.8,0.0,1.1,0.0,144.0,19.0,147.4,29.93,4774.0,,,0.0,3500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-13.0,0.0,0.0,-20.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,85.0,2404.0,2404.0,24.0,10.2,,10.2,24.2,,,20.1,0.0,0.0,5.5,9.6,7.7,,,,,192.0,756.0,193.0,757.0,195.0,744.0,196.0,751.0,,,-33.0,0.0,,24.2,1.0,0.0,,,1.643,1.687,81.0,85.0,,,71.0,R,,66.2,185.0,,,,,377.6,1392.8,379.4,1394.6,383.0,1371.2,384.8,1383.8,,,185.0,2404.0,381.19999999999993,314.99999999999994,118.8,3.283138888888889,215392.6463333333,397.4,True,2026-04-09 22:15:49,10.2,14.715686274509805
1617.06,2,10,2026-04-09 22:42:24,36.90524,-121.50205,3567.0,150.1,333.7,-12.6,,,,,0.0,0.5,24.9,323.3,136.0,3506.0,4.1,-0.01,1.1,0.0,94.0,19.0,145.9,29.93,4775.0,,,0.0,3500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-17.0,0.0,0.0,-18.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,85.0,2394.0,2394.0,24.0,10.2,,10.2,24.1,,,20.1,0.0,0.0,5.7,9.6,7.7,,,,,193.0,756.0,193.0,757.0,195.0,743.0,196.0,751.0,,,-33.0,0.0,,24.1,1.0,0.0,,,1.65,1.675,81.1,85.0,,,71.0,R,,66.2,185.0,,,,,379.4,1392.8,379.4,1394.6,383.0,1369.4,384.8,1383.8,,,185.0,2394.0,381.65,315.45,118.8,3.285972222222222,215645.81499999997,397.4,True,2026-04-09 22:15:49,10.2,14.715686274509805
1618.06,2,10,2026-04-09 22:42:25,36.90588,-121.50241,3565.0,150.2,337.4,-12.6,,,,,0.0,1.2,22.8,326.7,135.2,3506.0,3.9,-0.03,1.2,0.0,45.0,19.0,144.9,29.93,4775.0,,,0.0,3500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-14.0,0.0,0.0,-20.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,85.0,2395.0,2395.0,24.0,10.2,,10.2,24.2,,,20.1,0.0,0.0,5.8,9.6,7.7,,,,,193.0,756.0,193.0,757.0,195.0,744.0,196.0,751.0,,,-33.0,0.0,,24.2,1.0,0.0,,,1.628,1.68,81.4,85.1,,,71.0,R,,66.2,185.0,,,,,379.4,1392.8,379.4,1394.6,383.0,1371.2,384.8,1383.8,,,185.18,2395.0,381.65,315.45,118.8,3.2888055555555553,215899.06799999997,397.4,True,2026-04-09 22:15:49,10.2,14.72549019607843
1619.06,2,10,2026-04-09 22:42:26,36.90653,-121.50272,3565.0,150.2,340.6,-12.6,,,,,0.0,1.1,22.6,328.8,136.4,3506.0,2.9,-0.01,1.2,0.0,37.0,19.0,146.2,29.93,4775.0,,,0.0,3500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-13.0,0.0,0.0,-21.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,85.0,2398.0,2398.0,24.0,10.2,,10.2,24.2,,,20.1,0.0,0.0,5.4,9.6,7.7,,,,,192.0,755.0,193.0,756.0,195.0,743.0,196.0,751.0,,,-33.0,0.0,,24.2,1.0,0.0,,,1.599,1.718,81.5,85.2,,,71.0,R,,66.2,185.0,,,,,377.6,1391.0,379.4,1392.8,383.0,1369.4,384.8,1383.8,,,185.36,2398.0,381.19999999999993,314.99999999999994,118.8,3.2916388888888886,216152.4053333333,397.4,True,2026-04-09 22:15:49,10.2,14.72549019607843
1620.06,2,10,2026-04-09 22:42:27,36.90719,-121.50298,3566.0,150.3,343.8,-12.6,,,,,0.0,0.2,23.1,331.8,137.5,3506.0,2.9,-0.0,1.0,0.0,16.0,19.0,147.5,29.93,4785.0,,,0.0,3500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-14.0,0.0,0.0,-18.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,85.0,2400.0,2400.0,24.0,10.2,,10.2,24.3,,,20.1,0.0,0.0,5.2,9.6,7.7,,,,,192.0,755.0,193.0,756.0,195.0,743.0,196.0,751.0,,,-33.0,0.0,,24.3,1.0,0.0,,,1.624,1.658,81.4,85.0,,,71.0,R,,66.2,185.0,,,,,377.6,1391.0,379.4,1392.8,383.0,1369.4,384.8,1383.8,,,185.0,2400.0,381.19999999999993,314.99999999999994,118.8,3.294472222222222,216405.82699999996,397.4,True,2026-04-09 22:15:49,10.2,14.735294117647062
1621.06,2,10,2026-04-09 22:42:28,36.90786,-121.5032,3563.0,150.6,346.9,-12.6,,,,,0.0,0.3,22.4,335.3,137.5,3506.0,3.4,-0.03,1.1,0.0,3.0,19.0,147.5,29.93,4785.0,,,0.0,3500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-15.0,0.0,-1.0,-19.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,85.0,2397.0,2397.0,24.0,10.2,,10.2,24.2,,,20.1,0.0,0.0,5.3,9.6,7.7,,,,,192.0,754.0,193.0,755.0,196.0,743.0,196.0,751.0,,,-33.0,0.0,,24.2,1.0,0.0,,,1.625,1.664,81.4,85.0,,,71.0,R,,66.2,185.0,,,,,377.6,1389.2,379.4,1391.0,384.8,1369.4,384.8,1383.8,,,185.0,2397.0,381.65,315.45,118.8,3.2973055555555555,216659.58599999998,397.4,True,2026-04-09 22:15:49,10.2,14.764705882352942
1622.06,2,10,2026-04-09 22:42:29,36.90855,-121.50338,3560.0,150.6,350.1,-12.6,,,,,0.0,0.6,21.4,338.4,137.3,3506.0,3.3,-0.03,1.1,0.0,-38.0,19.0,147.3,29.93,4785.0,,,0.0,3500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-15.0,0.0,0.0,-19.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,85.0,2396.0,2396.0,24.0,10.1,,10.1,24.2,,,20.1,0.0,0.0,5.5,9.6,7.7,,,,,193.0,754.0,193.0,755.0,196.0,743.0,196.0,751.0,,,-33.0,0.0,,24.2,1.0,0.0,,,1.625,1.644,81.2,85.0,,,71.0,R,,66.2,185.0,,,,,379.4,1389.2,379.4,1391.0,384.8,1369.4,384.8,1383.8,,,185.0,2396.0,382.1,315.90000000000003,118.8,3.3001249999999995,216913.59799999997,397.4,True,2026-04-09 22:15:49,10.1,14.910891089108912
