Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),RPM,AVG_CHT,CHT_OAT_Ratio,OIL_OAT_Ratio,Fuel Flow Integral,Distance Traveled,Max CHT,Engine Run,Flight ID,Fuel Flow,MPG
1654.06,2,9,2026-04-03 20:44:57,37.06517,-120.94976,2923.0,163.2,90.2,-12.5,-0.03,KLSN,3.8,91.1,0.0,-2.8,-0.2,73.5,148.1,2666.0,0.1,-0.01,1.0,0.0,-915.0,16,155.8,30.1,3456.0,307.0,13.0,79,1500.0,,-1000.0,79.0,0,0,5.0,-1.0,99.0,3.0,2.0,0.0,4.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,83.0,85.0,2498.0,2498.0,21.9,11.3,,11.3,24.1,,,29.2,0.0,0.0,4.9,8.7,6.8,,,,,176.0,687.0,177.0,685.0,182.0,670.0,179.0,681.0,,,-33.0,0.0,,24.1,2.0,0.0,,,1.359,0.996,83.0,84.8,,,63.0,R,,60.8,185.0,,,,,348.8,1268.6,350.6,1265.0,359.6,1238.0,354.2,1257.8,,,184.64,2498.0,353.3,5.810855263157896,3.042763157894737,3.9452083333333334,235046.78266666664,395.6,True,2026-04-03 20:17:48,11.3,14.442477876106192
1655.06,2,9,2026-04-03 20:44:58,37.06516,-120.94882,2905.0,163.1,90.3,-12.5,-0.03,KLSN,3.8,91.1,0.0,-2.9,-0.3,73.5,148.1,2648.0,0.1,-0.01,1.0,0.0,-979.0,16,155.7,30.1,3434.0,308.0,13.0,79,1500.0,,-1000.0,79.0,0,0,5.0,-1.0,99.0,3.0,2.0,0.0,4.0,0.0,0.0,-59.0,0.0,,,,3.0,1.0,0.0,1200.0,83.0,85.0,2498.0,2498.0,21.9,11.3,,11.3,24.2,,,29.1,0.0,0.0,5.0,8.7,6.8,,,,,176.0,687.0,177.0,686.0,182.0,670.0,179.0,680.0,,,-33.0,0.0,,24.2,2.0,0.0,,,1.359,0.996,83.5,84.8,,,63.0,R,,60.8,185.0,,,,,348.8,1268.6,350.6,1266.8,359.6,1238.0,354.2,1256.0,,,184.64,2498.0,353.3,5.810855263157896,3.042763157894737,3.948347222222222,235321.96233333333,395.6,True,2026-04-03 20:17:48,11.3,14.43362831858407
1656.06,2,9,2026-04-03 20:44:59,37.06516,-120.94788,2887.0,163.2,90.3,-12.5,-0.02,KLSN,3.8,91.1,0.0,-3.2,-0.6,73.5,148.5,2629.0,0.1,-0.01,1.0,0.0,-1044.0,16,156.1,30.1,3411.0,308.0,13.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,99.0,3.0,2.0,0.0,4.0,0.0,0.0,-59.0,0.0,,,,3.0,0.0,0.0,1200.0,84.0,85.0,2500.0,2500.0,22.0,11.3,,11.3,24.1,,,29.1,0.0,0.0,5.2,8.7,6.8,,,,,176.0,687.0,177.0,686.0,182.0,671.0,179.0,681.0,,,-33.0,0.0,,24.1,2.0,0.0,,,1.359,0.996,83.5,84.8,,,64.0,R,,60.8,185.0,,,,,348.8,1268.6,350.6,1266.8,359.6,1239.8,354.2,1257.8,,,184.64,2500.0,353.3,5.810855263157896,3.042763157894737,3.951486111111111,235597.142,395.6,True,2026-04-03 20:17:48,11.3,14.442477876106192
1657.06,2,9,2026-04-03 20:45:00,37.06516,-120.94693,2868.0,163.2,90.3,-12.5,-0.02,KLSN,3.7,91.2,0.0,-3.3,-0.6,73.8,148.5,2610.0,0.1,-0.01,1.0,0.0,-1085.0,16,156.1,30.1,3387.0,309.0,13.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,99.0,3.0,2.0,0.0,4.0,0.0,0.0,-58.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,85.0,2498.0,2498.0,22.0,11.3,,11.3,24.1,,,29.1,0.0,0.0,5.3,8.7,6.8,,,,,176.0,688.0,177.0,687.0,182.0,670.0,179.0,681.0,,,-33.0,0.0,,24.1,2.0,0.0,,,1.359,0.995,83.6,85.0,,,64.0,R,,60.8,185.0,,,,,348.8,1270.4,350.6,1268.6,359.6,1238.0,354.2,1257.8,,,185.0,2498.0,353.3,5.810855263157896,3.042763157894737,3.954625,235872.406,395.6,True,2026-04-03 20:17:48,11.3,14.442477876106192
1658.06,2,9,2026-04-03 20:45:01,37.06515,-120.94598,2850.0,163.3,90.4,-12.5,-0.02,KLSN,3.7,91.2,0.0,-3.2,-0.7,73.7,148.4,2592.0,0.0,-0.02,1.0,0.0,-1080.0,16,155.9,30.1,3365.0,309.0,13.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,99.0,3.0,2.0,0.0,5.0,0.0,0.0,-58.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,85.0,2497.0,2497.0,22.0,11.3,,11.3,24.1,,,29.1,0.0,0.0,5.0,8.7,6.8,,,,,175.0,687.0,177.0,687.0,182.0,671.0,179.0,681.0,,,-33.0,0.0,,24.1,2.0,0.0,,,1.359,0.995,83.8,84.9,,,64.0,R,,60.8,185.0,,,,,347.0,1268.6,350.6,1268.6,359.6,1239.8,354.2,1257.8,,,184.82,2497.0,352.85,5.803453947368422,3.042763157894737,3.9577638888888886,236147.75433333332,395.6,True,2026-04-03 20:17:48,11.3,14.451327433628318
1659.06,2,9,2026-04-03 20:45:02,37.06514,-120.94505,2832.0,163.3,90.4,-12.5,-0.02,KLSN,3.6,91.2,0.0,-3.0,-0.4,73.5,148.1,2575.0,-0.0,-0.02,1.1,0.0,-1077.0,16,155.6,30.1,3345.0,309.0,13.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,99.0,3.0,2.0,0.0,4.0,0.0,0.0,-59.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,85.0,2495.0,2495.0,22.0,11.3,,11.3,24.1,,,29.1,0.0,0.0,5.0,8.7,6.8,,,,,175.0,687.0,177.0,687.0,182.0,671.0,179.0,681.0,,,-33.0,0.0,,24.1,2.0,0.0,,,1.359,0.995,84.0,84.8,,,64.0,R,,60.8,185.0,,,,,347.0,1268.6,350.6,1268.6,359.6,1239.8,354.2,1257.8,,,184.64,2495.0,352.85,5.803453947368422,3.042763157894737,3.9609027777777777,236423.18699999998,395.6,True,2026-04-03 20:17:48,11.3,14.451327433628318
1660.06,2,9,2026-04-03 20:45:03,37.06514,-120.9441,2813.0,163.3,90.6,-12.5,-0.02,KLSN,3.6,91.2,0.0,-2.8,-0.2,73.6,147.8,2557.0,0.1,-0.02,1.0,0.0,-1060.0,16,155.2,30.1,3333.0,310.0,13.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,99.0,3.0,2.0,0.0,4.0,0.0,0.0,-59.0,0.0,,,,3.0,1.0,0.0,1200.0,83.0,85.0,2496.0,2496.0,22.0,11.3,,11.3,24.1,,,29.1,0.0,0.0,5.1,8.7,6.8,,,,,175.0,687.0,177.0,687.0,182.0,671.0,178.0,681.0,,,-33.0,0.0,,24.1,2.0,0.0,,,1.36,0.995,83.5,84.8,,,64.0,R,,60.8,185.0,,,,,347.0,1268.6,350.6,1268.6,359.6,1239.8,352.4,1257.8,,,184.64,2496.0,352.4,5.796052631578947,3.042763157894737,3.9640416666666667,236698.61966666664,395.6,True,2026-04-03 20:17:48,11.3,14.451327433628318
1661.06,2,9,2026-04-03 20:45:04,37.06513,-120.94315,2796.0,163.3,90.7,-12.5,-0.02,KLSN,3.5,91.2,0.0,-2.7,-0.6,73.0,147.9,2541.0,-0.2,0.0,1.0,0.0,-1030.0,16,155.2,30.1,3313.0,310.0,13.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,99.0,3.0,2.0,0.0,6.0,0.0,0.0,-60.0,0.0,,,,3.0,0.0,0.0,1200.0,84.0,85.0,2495.0,2495.0,22.0,11.3,,11.3,24.1,,,29.1,0.0,0.0,5.1,8.7,6.8,,,,,175.0,687.0,177.0,686.0,182.0,671.0,178.0,682.0,,,-33.0,0.0,,24.1,2.0,0.0,,,1.359,0.995,83.8,84.8,,,64.0,R,,60.8,185.0,,,,,347.0,1268.6,350.6,1266.8,359.6,1239.8,352.4,1259.6,,,184.64,2495.0,352.4,5.796052631578947,3.042763157894737,3.9671805555555557,236974.05233333333,395.6,True,2026-04-03 20:17:48,11.3,14.451327433628318
1662.06,2,9,2026-04-03 20:45:05,37.06512,-120.94221,2780.0,163.2,90.8,-12.5,-0.02,KLSN,3.5,91.2,0.0,-2.7,-0.7,73.2,146.5,2523.0,0.1,-0.02,0.8,0.0,-1047.0,16,153.7,30.1,3291.0,310.0,14.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,99.0,3.0,2.0,0.0,5.0,0.0,0.0,-59.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,85.0,2493.0,2493.0,22.0,11.3,,11.3,24.1,,,29.1,0.0,0.0,5.3,8.7,6.8,,,,,175.0,687.0,177.0,687.0,182.0,670.0,178.0,682.0,,,-33.0,0.0,,24.1,2.0,0.0,,,1.36,0.995,83.8,84.9,,,64.0,R,,60.8,185.0,,,,,347.0,1268.6,350.6,1268.6,359.6,1238.0,352.4,1259.6,,,184.82,2493.0,352.4,5.796052631578947,3.042763157894737,3.9703194444444443,237249.40066666665,395.6,True,2026-04-03 20:17:48,11.3,14.442477876106192
1663.06,2,9,2026-04-03 20:45:06,37.06511,-120.94127,2764.0,163.3,90.9,-12.5,-0.02,KLSN,3.4,91.2,0.0,-2.8,-0.0,73.3,148.3,2505.0,0.2,-0.03,1.1,0.0,-1061.0,16,155.6,30.1,3269.0,311.0,14.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,99.0,3.0,2.0,0.0,4.0,0.0,0.0,-59.0,0.0,,,,3.0,1.0,0.0,1200.0,83.0,85.0,2503.0,2503.0,22.0,11.3,,11.3,24.2,,,29.1,0.0,0.0,5.0,8.7,6.8,,,,,175.0,688.0,176.0,687.0,182.0,671.0,178.0,683.0,,,-33.0,0.0,,24.2,2.0,0.0,,,1.36,0.995,83.5,84.9,,,64.0,R,,60.8,185.0,,,,,347.0,1270.4,348.8,1268.6,359.6,1239.8,352.4,1261.4,,,184.82,2503.0,351.95,5.7886513157894735,3.042763157894737,3.9734583333333333,237524.74899999998,395.6,True,2026-04-03 20:17:48,11.3,14.451327433628318
1664.06,2,9,2026-04-03 20:45:07,37.06509,-120.94032,2750.0,163.2,91.0,-12.5,-0.02,KLSN,3.4,91.2,0.0,-2.8,0.4,73.7,147.6,2489.0,0.2,-0.0,1.0,0.0,-1042.0,17,154.8,30.1,3254.0,311.0,14.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,99.0,3.0,2.0,0.0,3.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,85.0,2497.0,2497.0,22.0,11.3,,11.3,24.2,,,29.1,0.0,0.0,4.9,8.7,6.8,,,,,175.0,688.0,176.0,687.0,181.0,671.0,178.0,684.0,,,-33.0,0.0,,24.2,2.0,0.0,,,1.359,1.045,84.0,84.7,,,64.0,R,,62.6,185.0,,,,,347.0,1270.4,348.8,1268.6,357.8,1239.8,352.4,1263.2,,,184.46,2497.0,351.5,5.615015974440895,2.9552715654952078,3.9765972222222223,237800.0973333333,395.6,True,2026-04-03 20:17:48,11.3,14.442477876106192
1665.06,2,9,2026-04-03 20:45:08,37.06507,-120.93938,2734.0,163.2,91.2,-12.5,-0.02,KLSN,3.4,91.2,0.0,-2.3,-0.5,73.6,147.0,2474.0,0.1,-0.01,1.0,0.0,-970.0,17,154.1,30.1,3234.0,311.0,14.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,99.0,3.0,2.0,0.0,4.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,85.0,2497.0,2497.0,22.1,11.3,,11.3,24.2,,,29.1,0.0,0.0,5.0,8.7,6.8,,,,,175.0,689.0,176.0,687.0,181.0,671.0,178.0,683.0,,,-33.0,0.0,,24.2,2.0,0.0,,,1.36,0.994,83.5,84.7,,,64.0,R,,62.6,185.0,,,,,347.0,1272.2,348.8,1268.6,357.8,1239.8,352.4,1261.4,,,184.46,2497.0,351.5,5.615015974440895,2.9552715654952078,3.979736111111111,238075.3613333333,395.6,True,2026-04-03 20:17:48,11.3,14.442477876106192
1666.06,2,9,2026-04-03 20:45:09,37.06506,-120.93844,2718.0,163.0,91.3,-12.5,-0.02,KLSN,3.3,91.2,0.0,-2.2,-0.5,73.4,147.1,2458.0,0.0,-0.02,1.0,0.0,-971.0,17,154.2,30.1,3222.0,312.0,14.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,99.0,3.0,2.0,0.0,4.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,83.0,85.0,2494.0,2494.0,21.9,11.3,,11.3,24.1,,,29.1,0.0,0.0,5.1,8.7,6.8,,,,,175.0,689.0,176.0,688.0,181.0,671.0,178.0,682.0,,,-33.0,0.0,,24.1,2.0,0.0,,,1.359,0.994,83.5,84.7,,,64.0,R,,62.6,185.0,,,,,347.0,1272.2,348.8,1270.4,357.8,1239.8,352.4,1259.6,,,184.46,2494.0,351.5,5.615015974440895,2.9552715654952078,3.982875,238350.45666666664,395.6,True,2026-04-03 20:17:48,11.3,14.424778761061946
1667.06,2,9,2026-04-03 20:45:10,37.06504,-120.9375,2699.0,162.5,91.3,-12.5,-0.02,KLSN,3.3,91.2,0.0,-2.3,-0.6,73.2,147.4,2440.0,-0.0,-0.03,1.3,0.0,-1003.0,17,154.5,30.1,3200.0,312.0,14.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,99.0,3.0,2.0,0.0,4.0,0.0,0.0,-59.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,85.0,2494.0,2494.0,20.5,11.0,,11.0,24.3,,,29.1,0.0,0.0,5.2,8.7,6.8,,,,,175.0,687.0,176.0,686.0,181.0,670.0,178.0,682.0,,,-33.0,0.0,,24.3,2.0,0.0,,,1.36,0.996,83.6,84.8,,,60.0,R,,62.6,185.0,,,,,347.0,1268.6,348.8,1266.8,357.8,1238.0,352.4,1259.6,,,184.64,2494.0,351.5,5.615015974440895,2.9552715654952078,3.9859722222222222,238624.96166666664,395.6,True,2026-04-03 20:17:48,11.0,14.772727272727273
1668.06,2,9,2026-04-03 20:45:11,37.06502,-120.93656,2681.0,162.4,91.4,-12.5,-0.02,KLSN,3.2,91.2,0.0,-3.1,-0.0,74.0,146.4,2425.0,0.2,-0.01,0.9,0.0,-991.0,17,153.3,30.1,3180.0,312.0,15.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,99.0,3.0,2.0,0.0,4.0,0.0,0.0,-57.0,0.0,,,,3.0,1.0,0.0,1200.0,83.0,85.0,2490.0,2490.0,20.3,10.9,,10.9,24.3,,,29.1,0.0,0.0,5.0,8.7,6.8,,,,,175.0,685.0,176.0,685.0,181.0,670.0,178.0,682.0,,,-33.0,0.0,,24.3,2.0,0.0,,,1.361,0.994,83.2,84.9,,,57.0,R,,62.6,185.0,,,,,347.0,1265.0,348.8,1265.0,357.8,1238.0,352.4,1259.6,,,184.82,2490.0,351.5,5.615015974440895,2.9552715654952078,3.9890138888888886,238898.96066666665,395.6,True,2026-04-03 20:17:48,10.9,14.899082568807339
1669.06,2,9,2026-04-03 20:45:12,37.065,-120.93562,2664.0,161.9,91.7,-12.5,-0.02,KLSN,3.2,91.2,0.0,-2.9,-0.9,74.0,148.2,2406.0,0.0,-0.01,0.9,0.0,-1025.0,17,155.2,30.1,3158.0,313.0,15.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,99.0,3.0,2.0,0.0,3.0,0.0,0.0,-57.0,0.0,,,,3.0,1.0,0.0,1200.0,83.0,85.0,2503.0,2503.0,20.2,10.8,,10.8,24.3,,,29.1,0.0,0.0,4.9,8.7,6.8,,,,,175.0,685.0,176.0,685.0,181.0,670.0,177.0,682.0,,,-33.0,0.0,,24.3,2.0,0.0,,,1.361,0.994,83.4,84.7,,,56.0,R,,62.6,185.0,,,,,347.0,1265.0,348.8,1265.0,357.8,1238.0,350.6,1259.6,,,184.46,2503.0,351.05,5.607827476038339,2.9552715654952078,3.9920277777777775,239172.45366666664,395.6,True,2026-04-03 20:17:48,10.8,14.99074074074074
1670.06,2,9,2026-04-03 20:45:13,37.06498,-120.93468,2647.0,161.3,91.9,-12.5,-0.02,KLSN,3.1,91.2,0.0,-3.3,-0.3,74.7,148.2,2387.0,-0.1,-0.01,1.5,0.0,-1090.0,17,155.1,30.1,3134.0,313.0,15.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,98.0,3.0,2.0,0.0,2.0,0.0,0.0,-57.0,0.0,,,,3.0,1.0,0.0,1200.0,83.0,85.0,2487.0,2487.0,20.2,10.7,,10.7,24.3,,,29.1,0.0,0.0,5.0,8.7,6.8,,,,,174.0,684.0,176.0,685.0,180.0,669.0,177.0,682.0,,,-33.0,0.0,,24.3,2.0,0.0,,,1.436,0.99,83.2,84.7,,,55.0,R,,62.6,185.0,,,,,345.2,1263.2,348.8,1265.0,356.0,1236.2,350.6,1259.6,,,184.46,2487.0,350.15000000000003,5.593450479233227,2.9552715654952078,3.995013888888889,239445.01899999997,395.6,True,2026-04-03 20:17:48,10.7,15.07476635514019
1671.06,2,9,2026-04-03 20:45:14,37.06496,-120.93375,2632.0,160.8,91.9,-12.5,-0.02,KLSN,3.1,91.2,0.0,-2.8,-0.8,76.4,145.7,2372.0,0.5,-0.04,1.1,0.0,-1006.0,17,152.5,30.1,3116.0,313.0,14.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,98.0,3.0,2.0,0.0,3.0,0.0,0.0,-58.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,85.0,2491.0,2491.0,20.1,10.6,,10.6,24.2,,,29.1,0.0,0.0,5.2,8.7,6.8,,,,,174.0,684.0,175.0,685.0,180.0,670.0,177.0,682.0,,,-33.0,0.0,,24.2,2.0,0.0,,,1.393,0.999,83.6,84.7,,,55.0,R,,62.6,185.0,,,,,345.2,1263.2,347.0,1265.0,356.0,1238.0,350.6,1259.6,,,184.46,2491.0,349.7,5.58626198083067,2.9552715654952078,3.9979722222222223,239716.65666666665,395.6,True,2026-04-03 20:17:48,10.6,15.169811320754718
1672.06,2,9,2026-04-03 20:45:15,37.06493,-120.93282,2620.0,160.1,91.8,-12.5,-0.02,KLSN,3.0,91.2,0.0,-2.0,-1.3,76.5,144.8,2361.0,0.2,-0.01,1.3,0.0,-874.0,17,151.6,30.1,3106.0,312.0,14.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,97.0,3.0,2.0,0.0,3.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,85.0,2493.0,2493.0,20.0,10.5,,10.5,24.3,,,29.1,0.0,0.0,5.3,8.7,6.8,,,,,174.0,683.0,175.0,686.0,180.0,670.0,177.0,682.0,,,-33.0,0.0,,24.3,2.0,0.0,,,1.354,1.014,83.6,84.8,,,54.0,R,,62.6,185.0,,,,,345.2,1261.4,347.0,1266.8,356.0,1238.0,350.6,1259.6,,,184.64,2493.0,349.7,5.58626198083067,2.9552715654952078,4.000902777777778,239987.2823333333,395.6,True,2026-04-03 20:17:48,10.5,15.247619047619047
1673.06,2,9,2026-04-03 20:45:16,37.06491,-120.93191,2608.0,159.7,91.8,-12.5,-0.02,KLSN,3.0,91.2,0.0,-2.2,-1.3,75.9,144.5,2351.0,-0.0,-0.0,1.3,0.0,-756.0,17,151.2,30.1,3089.0,312.0,14.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,97.0,3.0,2.0,0.0,3.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,85.0,2497.0,2497.0,20.0,10.5,,10.5,24.2,,,29.1,0.0,0.0,5.1,8.7,6.8,,,,,174.0,682.0,175.0,685.0,180.0,670.0,177.0,682.0,,,-33.0,0.0,,24.2,2.0,0.0,,,1.359,0.969,83.7,84.9,,,54.0,R,,62.6,185.0,,,,,345.2,1259.6,347.0,1265.0,356.0,1238.0,350.6,1259.6,,,184.82,2497.0,349.7,5.58626198083067,2.9552715654952078,4.003819444444445,240256.9803333333,395.6,True,2026-04-03 20:17:48,10.5,15.209523809523809
1674.06,2,9,2026-04-03 20:45:17,37.06488,-120.93098,2598.0,159.2,91.7,-12.5,-0.02,KLSN,2.9,91.2,0.0,-2.4,-1.9,74.4,144.8,2341.0,-0.6,0.02,0.8,0.0,-684.0,17,151.5,30.1,3084.0,312.0,14.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,97.0,3.0,2.0,0.0,5.0,0.0,0.0,-59.0,0.0,,,,3.0,1.0,0.0,1200.0,84.0,85.0,2496.0,2496.0,19.9,10.4,,10.4,24.2,,,29.1,0.0,0.0,5.1,8.7,6.8,,,,,174.0,682.0,175.0,685.0,180.0,671.0,176.0,682.0,,,-33.0,0.0,,24.2,2.0,0.0,,,1.433,1.044,83.9,84.7,,,54.0,R,,62.6,185.0,,,,,345.2,1259.6,347.0,1265.0,356.0,1239.8,348.8,1259.6,,,184.46,2496.0,349.25,5.5790734824281145,2.9552715654952078,4.006722222222222,240525.91933333332,395.6,True,2026-04-03 20:17:48,10.4,15.307692307692307
1675.06,2,9,2026-04-03 20:45:18,37.06487,-120.93006,2583.0,158.9,92.0,-12.5,-0.02,KLSN,2.9,91.1,0.0,-2.6,-1.2,74.1,142.3,2328.0,-0.3,-0.02,0.7,0.0,-736.0,17,148.9,30.1,3072.0,312.0,14.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,97.0,3.0,2.0,0.0,3.0,0.0,0.0,-57.0,0.0,,,,3.0,0.0,0.0,1200.0,83.0,85.0,2495.0,2495.0,19.8,10.4,,10.4,24.3,,,29.1,0.0,0.0,5.3,8.7,6.8,,,,,174.0,681.0,175.0,686.0,180.0,671.0,176.0,682.0,,,-33.0,0.0,,24.3,2.0,0.0,,,1.626,1.024,83.3,84.7,,,53.0,R,,62.6,185.0,,,,,345.2,1257.8,347.0,1266.8,356.0,1239.8,348.8,1259.6,,,184.46,2495.0,349.25,5.5790734824281145,2.9552715654952078,4.009611111111111,240794.18366666665,395.6,True,2026-04-03 20:17:48,10.4,15.278846153846153
1676.06,2,9,2026-04-03 20:45:19,37.06484,-120.92915,2564.0,158.9,91.5,-12.5,-0.02,KLSN,2.9,91.1,0.0,-2.3,-0.2,74.5,143.5,2311.0,-0.0,-0.01,0.9,0.0,-841.0,17,150.1,30.1,3052.0,312.0,14.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,96.0,3.0,2.0,0.0,1.0,0.0,0.0,-58.0,0.0,,,,3.0,1.0,0.0,1200.0,83.0,85.0,2507.0,2507.0,19.8,10.3,,10.3,24.3,,,29.1,0.0,0.0,5.3,8.7,6.8,,,,,173.0,681.0,175.0,686.0,179.0,671.0,176.0,682.0,,,-33.0,0.0,,24.3,2.0,0.0,,,1.316,1.251,83.0,84.7,,,53.0,R,,62.6,185.0,,,,,343.4,1257.8,347.0,1266.8,354.2,1239.8,348.8,1259.6,,,184.46,2507.0,348.35,5.564696485623004,2.9552715654952078,4.012486111111111,241062.19499999998,395.6,True,2026-04-03 20:17:48,10.3,15.427184466019417
1677.06,2,9,2026-04-03 20:45:20,37.06482,-120.92823,2544.0,158.7,91.6,-12.5,-0.02,KLSN,2.8,91.1,0.0,-2.4,-1.0,74.3,144.2,2289.0,-0.1,0.01,1.2,0.0,-1023.0,17,150.8,30.1,3024.0,312.0,14.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,95.0,3.0,2.0,0.0,2.0,0.0,0.0,-58.0,0.0,,,,3.0,1.0,0.0,1200.0,83.0,85.0,2504.0,2504.0,19.8,10.3,,10.3,24.3,,,29.1,0.0,0.0,5.4,8.7,6.8,,,,,173.0,682.0,174.0,685.0,179.0,672.0,176.0,682.0,,,-33.0,0.0,,24.3,2.0,0.0,,,1.398,0.955,83.5,84.8,,,53.0,R,,62.6,185.0,,,,,343.4,1259.6,345.2,1265.0,354.2,1241.6,348.8,1259.6,,,184.64,2504.0,347.9,5.557507987220447,2.9552715654952078,4.015347222222222,241330.03766666664,395.6,True,2026-04-03 20:17:48,10.3,15.40776699029126
1678.06,2,9,2026-04-03 20:45:21,37.0648,-120.92731,2527.0,158.7,91.5,-12.5,-0.02,KLSN,2.8,91.1,0.0,-3.0,-2.8,72.9,145.9,2271.0,-1.0,0.01,0.9,0.0,-1045.0,17,152.4,30.1,3002.0,313.0,15.0,79,1500.0,,-1000.0,79.0,0,0,5.0,0.0,94.0,3.0,2.0,0.0,6.0,0.0,0.0,-58.0,0.0,,,,3.0,1.0,0.0,1200.0,83.0,85.0,2503.0,2503.0,19.8,10.3,,10.3,24.3,,,29.1,0.0,0.0,5.3,8.7,6.8,,,,,173.0,682.0,174.0,684.0,179.0,672.0,175.0,683.0,,,-33.0,0.0,,24.3,2.0,0.0,,,1.436,0.992,83.1,84.9,,,53.0,R,,62.6,185.0,,,,,343.4,1259.6,345.2,1263.2,354.2,1241.6,347.0,1261.4,,,184.82,2503.0,347.45000000000005,5.550319488817892,2.9552715654952078,4.018208333333333,241597.71166666664,395.6,True,2026-04-03 20:17:48,10.3,15.40776699029126
